package,version,filename,packagetype,python_version,url,size,sha256,local_path,status,error
tuxbake,1.0.0,tuxbake-1.0.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/5e/ac/eb089d3707cc3efcf75b88b2213d31b4655f28342c62e88def7d0b886526/tuxbake-1.0.0-py3-none-any.whl,19430,b9503a091a619aab75ebc41b3652cec150dedf7a6d8ac2841957fe527bded80a,data/artifacts/pypi/tuxbake/1.0.0/tuxbake-1.0.0-py3-none-any.whl,downloaded,
tuxbake,1.0.0,tuxbake-1.0.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/9c/ab/7f8ee24efb70762efd59be85ea82487f6a970cfd32971cb2c05e67e5dd77/tuxbake-1.0.0.tar.gz,72204,48364a61e73e1cf20a71808dfe8758941bef47ae6a20e959ff0ca9b1ff399c92,data/artifacts/pypi/tuxbake/1.0.0/tuxbake-1.0.0.tar.gz,downloaded,
twarc-hashtags,0.0.5,twarc-hashtags-0.0.5.tar.gz,sdist,source,https://files.pythonhosted.org/packages/e4/87/816e0509726b1431e53fadb4648afcbb0b3069e7835eda1ebdc713d00be5/twarc-hashtags-0.0.5.tar.gz,3674,d557840675bb6841a520f2fc49925cdc53977a126f13972a043e4fe3074385cc,data/artifacts/pypi/twarc-hashtags/0.0.5/twarc-hashtags-0.0.5.tar.gz,downloaded,
uamf,0.0.1,,,,https://pypi.org/pypi/uamf/json,0,,,no_recent_release_files,
thegent,0.1.0,thegent-0.1.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/46/c7/767baf297d908f44e4b72e34404d274ad99af13577a674f83132e48ceb34/thegent-0.1.0-py3-none-any.whl,2770961,6f1364775d17af01b1b20c52984b63a5feeb19526467b107fd8908672be13ce9,data/artifacts/pypi/thegent/0.1.0/thegent-0.1.0-py3-none-any.whl,downloaded,
tx3-sdk,0.12.0,tx3_sdk-0.12.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/fe/19/29c9021befdb1e256d81c252830c3da0a76285169a6815a4acf2d54fa0fb/tx3_sdk-0.12.0-py3-none-any.whl,36425,99ef6ef4a165a35eb12ac4bb544bbbe9db4fd8fda5365721c3630b7272690aea,data/artifacts/pypi/tx3-sdk/0.12.0/tx3_sdk-0.12.0-py3-none-any.whl,downloaded,
tx3-sdk,0.12.0,tx3_sdk-0.12.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/2e/f3/7b98226bf5435ddfdf1222417d9307aa1d37a414948982ff7755180c64ee/tx3_sdk-0.12.0.tar.gz,33864,89eb6382978d358eafc99265b8dd4de16ff2e2c4a4019f5f678d4e9ed0f01ec5,data/artifacts/pypi/tx3-sdk/0.12.0/tx3_sdk-0.12.0.tar.gz,downloaded,
unicef-rest-export,0.6,unicef_rest_export-0.6-py2.py3-none-any.whl,bdist_wheel,py2.py3,https://files.pythonhosted.org/packages/13/3d/aa64be7a1fa2d098f9a0b6e694180aa1042d299437cf28bb0a6c95855eab/unicef_rest_export-0.6-py2.py3-none-any.whl,8932,67d07341b586de51f6d5ef3ed00599bbe49ae34c4ccc1a0934fcbb839c686faa,data/artifacts/pypi/unicef-rest-export/0.6/unicef_rest_export-0.6-py2.py3-none-any.whl,downloaded,
unicef-rest-export,0.6,unicef_rest_export-0.6.tar.gz,sdist,source,https://files.pythonhosted.org/packages/2b/82/309f4226f458d4a54653836c0367c1d8761b07424c80091d499d5b3b4325/unicef_rest_export-0.6.tar.gz,10371,1a2972630d99dce927becaa70e7fb785116401f80beff77b13a5ecfc7139d983,data/artifacts/pypi/unicef-rest-export/0.6/unicef_rest_export-0.6.tar.gz,downloaded,
tuxrun,1.8.0,tuxrun-1.8.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/b9/43/eec4212074c12086dc90781245a7d0fca85c876b0dcd7cb131a0eac6b685/tuxrun-1.8.0-py3-none-any.whl,26270,b6c0185efa680d9eb2ba6e1bc4e8fed20c52c98ee1f64f805979d539636ebc5b,data/artifacts/pypi/tuxrun/1.8.0/tuxrun-1.8.0-py3-none-any.whl,downloaded,
tuxrun,1.8.0,tuxrun-1.8.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/8c/6f/952dc2d54bd4fcfc015247851633cd4152c68432a561f78b01368b7070d8/tuxrun-1.8.0.tar.gz,312052,a5d89c37ccd886e845e5e0a0aa4c762ca7a1b455a5b9017ed6e10bc88edbbb12,data/artifacts/pypi/tuxrun/1.8.0/tuxrun-1.8.0.tar.gz,downloaded,
unmute,0.1.0,unmute-0.1.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/b7/17/5d8589d889856ace4e99e483c7fbe18efe98e9a4b81de0441f41b1137633/unmute-0.1.0-py3-none-any.whl,2335,605248d58dab0b94218f615912cafbe52bf37d380af28fc19d9921eeca3f82dc,data/artifacts/pypi/unmute/0.1.0/unmute-0.1.0-py3-none-any.whl,downloaded,
unmute,0.1.0,unmute-0.1.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/2d/23/bbf6bff0d840a33bc5a54f9de64fcbab9bccdeefe491242d709c19125061/unmute-0.1.0.tar.gz,1900,ed98a57d62fd2540f89b719589c4417ad4759a0e69c4d80fe5e46306e7b786a4,data/artifacts/pypi/unmute/0.1.0/unmute-0.1.0.tar.gz,downloaded,
usefulfunctions,0.0.2,,,,https://pypi.org/pypi/usefulfunctions/json,0,,,no_recent_release_files,
uppaal-py,0.0.4,uppaal_py-0.0.4-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/cd/29/f4c7036edb26f93ec8a638e8fe05af403ec83def01f0cd97ac89bf5d7ae2/uppaal_py-0.0.4-py3-none-any.whl,120946,08d27b9d3c86b33027d469e5c5cbc6ac3c0299ba9ba25a9c0cb9269b297181bf,data/artifacts/pypi/uppaal-py/0.0.4/uppaal_py-0.0.4-py3-none-any.whl,downloaded,
uppaal-py,0.0.4,uppaal-py-0.0.4.tar.gz,sdist,source,https://files.pythonhosted.org/packages/36/31/ee84e277e1f45835bb9db91eddc740a00985639104fd607059fd5465d140/uppaal-py-0.0.4.tar.gz,50200,403d21925a5dfb9d06da9fcbc555b4b4af1c428df9b7a9187cd44ba314e63d55,data/artifacts/pypi/uppaal-py/0.0.4/uppaal-py-0.0.4.tar.gz,downloaded,
ure,0.2,ure-0.2-py2.py3-none-any.whl,bdist_wheel,py2.py3,https://files.pythonhosted.org/packages/c0/7b/8a3e2d122507f50adfdf17da2769e1ba4093e210054e190acad80b6206af/ure-0.2-py2.py3-none-any.whl,10906,058dfb4894759daefe829dc60c9729f6e5d7358c0a6238384f6adc80a9b2766a,data/artifacts/pypi/ure/0.2/ure-0.2-py2.py3-none-any.whl,downloaded,
ure,0.2,ure-0.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/69/1b/c5efcac4c98ed7aefa3ed530259a889201395bb481e9ea903325b1fdf839/ure-0.2.tar.gz,8365,12fec926e16f47e960437a4190709d28476ac1bfbf477496654257d30cc5d207,data/artifacts/pypi/ure/0.2/ure-0.2.tar.gz,downloaded,
vae1,0.1,,,,https://pypi.org/pypi/vae1/json,0,,,no_recent_release_files,
usgsm2m,0.11.0,usgsm2m-0.11.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/49/c4/bde85223b5180440e375451c86c865277b3ca0cfd48b14cf3130c0a206bf/usgsm2m-0.11.0-py3-none-any.whl,17013,cbb7ce218832c1d7023a6ab8de4d2d074edd3c17c195eb60d650398ad3f66e87,data/artifacts/pypi/usgsm2m/0.11.0/usgsm2m-0.11.0-py3-none-any.whl,downloaded,
usgsm2m,0.11.0,usgsm2m-0.11.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/0f/30/d19d3ec4601bf07f83ebc1cf8befea88bc8c80032937ce51a094be681d7d/usgsm2m-0.11.0.tar.gz,18379,cfdf211603175f0ecc01528e1bd279d94762f07d175f113b9c8a694ffd23225a,data/artifacts/pypi/usgsm2m/0.11.0/usgsm2m-0.11.0.tar.gz,downloaded,
utiliseapp,0.1.0,utiliseapp-0.1.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/ca/1e/ec94e38d5be55ed26b5abb42423514482fa546d8acf25b2c5fa9858b0428/utiliseapp-0.1.0-py3-none-any.whl,1944,85f41618b464c9e47981ff34ea1421cf296c8973d5783ca5e246547a9b6d1858,data/artifacts/pypi/utiliseapp/0.1.0/utiliseapp-0.1.0-py3-none-any.whl,downloaded,
utiliseapp,0.1.0,utiliseapp-0.1.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/1e/70/8172c143149a52f5a3970d5044b760f1031b3a673dbecaed54e1860b2f5b/utiliseapp-0.1.0.tar.gz,1761,d1bba83c1262a9482f7400d7f627e333875cbde26ea473a0387aa16409b7ea28,data/artifacts/pypi/utiliseapp/0.1.0/utiliseapp-0.1.0.tar.gz,downloaded,
vectorized2d,0.0.7,,,,https://pypi.org/pypi/vectorized2d/json,0,,,no_recent_release_files,
velociwrapper,2.1.0,,,,https://pypi.org/pypi/velociwrapper/json,0,,,no_recent_release_files,
vmware-vapi-common-client,9.1.0.0,vmware_vapi_common_client-9.1.0.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/3e/da/251528bbd0f5ffbaba325424f3fb4fd4ccd72dafaf3e62156f5fbd01df31/vmware_vapi_common_client-9.1.0.0-py3-none-any.whl,100305,a82992d146355ae6325a3317fea1360b2b214cb2ccaef06ef7c45fa6deb6fcd5,data/artifacts/pypi/vmware-vapi-common-client/9.1.0.0/vmware_vapi_common_client-9.1.0.0-py3-none-any.whl,downloaded,
visidex,0.2.7,visidex-0.2.7-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/c0/c8/43b2d59556ab14abcec78ac4f7745df45712aaf561f7183eb7d3f57ecfbf/visidex-0.2.7-py3-none-any.whl,20100,91fd9e54227245634d2388b2b04808f8513f82dacc918a6e5e1f3e9bf9160cd1,data/artifacts/pypi/visidex/0.2.7/visidex-0.2.7-py3-none-any.whl,downloaded,
visidex,0.2.7,visidex-0.2.7.tar.gz,sdist,source,https://files.pythonhosted.org/packages/7d/1e/cd38b347605b852c9f1715e15294c1c93729fe20f748ba5e2c1badd907c1/visidex-0.2.7.tar.gz,15099,39106aa71262cfd62ac164deecb017ac2d99469abd30cf0f4a141d45e96f9558,data/artifacts/pypi/visidex/0.2.7/visidex-0.2.7.tar.gz,downloaded,
vnpy-chart,0.0.5,vnpy_chart-0.0.5-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/08/a1/fd632a5db95b8cb883d584fe0efa571b9dcf5e398c35527591554cb025e0/vnpy_chart-0.0.5-py3-none-any.whl,19259,287ecc99c1e49d1d034cc23c415b6b71ddd1ea377ed64246a628ec32cd583285,data/artifacts/pypi/vnpy-chart/0.0.5/vnpy_chart-0.0.5-py3-none-any.whl,downloaded,
vnpy-chart,0.0.5,vnpy_chart-0.0.5.tar.gz,sdist,source,https://files.pythonhosted.org/packages/3b/c6/2cd930c4faa624338e7452aaf6331f338fafd377c6a412545a40dba43773/vnpy_chart-0.0.5.tar.gz,15547,2ee0788c008bc3690f36bf3d9d233998dea571b7f7fec3a15d5e192d0cc96522,data/artifacts/pypi/vnpy-chart/0.0.5/vnpy_chart-0.0.5.tar.gz,downloaded,
voidrail,0.3.3,voidrail-0.3.3-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/64/2e/ab0be505707395337dda1207baf8f7625a7c7d4099e3d743d813ea0eef85/voidrail-0.3.3-py3-none-any.whl,13710,7fbd36c77e608db38157336c2221b49877392f97fbaf12fe4eb9727a8d523f93,data/artifacts/pypi/voidrail/0.3.3/voidrail-0.3.3-py3-none-any.whl,downloaded,
voidrail,0.3.3,voidrail-0.3.3.tar.gz,sdist,source,https://files.pythonhosted.org/packages/91/91/c97542b3204498a40d53d015b8e429c3760ad90fec7dd80cb11526450072/voidrail-0.3.3.tar.gz,11833,36ab47fa4104df6c04f195b4ebba80d8ace4514901186c4b0c7167faadaac648,data/artifacts/pypi/voidrail/0.3.3/voidrail-0.3.3.tar.gz,downloaded,
vole,0.0.1,vole-0.0.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/90/f9/9152415701b7932d4ce9e7685316f817f278731e3c8d2c7516f859482027/vole-0.0.1-py3-none-any.whl,1966,d5e07cecffe07792023b1969c6180431e990aa43916ce4394b73e95dfd1bb4bd,data/artifacts/pypi/vole/0.0.1/vole-0.0.1-py3-none-any.whl,downloaded,
vole,0.0.1,vole-0.0.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/ba/ea/7982165df23eed38865f42131ea2ace10b115d784a54126e0cd3349feb43/vole-0.0.1.tar.gz,1124,13b4cc1f2b00256644ef0fa99d63fa53fa3a9f1a11146acaad45a8ad4d09c5e3,data/artifacts/pypi/vole/0.0.1/vole-0.0.1.tar.gz,downloaded,
vprikol,6.3.40,vprikol-6.3.40-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/cb/27/c9f0c156bf3d098f44823c13a731ed8ecf5adcff04b72bf06057d2b6820a/vprikol-6.3.40-py3-none-any.whl,22538,343d49a22dfa414a90c71293c524cafdfde99acc48fe56e0d4032d456648a1c4,data/artifacts/pypi/vprikol/6.3.40/vprikol-6.3.40-py3-none-any.whl,downloaded,
vprikol,6.3.40,vprikol-6.3.40.tar.gz,sdist,source,https://files.pythonhosted.org/packages/44/c8/20cfab5bf063f69109073420dc67aca6d0d942d45802187164201d023749/vprikol-6.3.40.tar.gz,17818,503fd6faab5c0a926111a29c0ae7dae39f1c84bf2e80ee82d5f6e57c465ccb24,data/artifacts/pypi/vprikol/6.3.40/vprikol-6.3.40.tar.gz,downloaded,
wasmfun,0.1,,,,https://pypi.org/pypi/wasmfun/json,0,,,no_recent_release_files,
wavetorch,0.2.1,,,,https://pypi.org/pypi/wavetorch/json,0,,,no_recent_release_files,
wc-model-gen,0.0.1,,,,https://pypi.org/pypi/wc-model-gen/json,0,,,no_recent_release_files,
wcl-services,0.1.6,,,,https://pypi.org/pypi/wcl-services/json,0,,,no_recent_release_files,
web2pyrecipe,1.0.1,,,,https://pypi.org/pypi/web2pyrecipe/json,0,,,no_recent_release_files,
webgeocalc,1.5.0,webgeocalc-1.5.0-py2.py3-none-any.whl,bdist_wheel,py2.py3,https://files.pythonhosted.org/packages/57/e3/0cedaab17dbac300d1fc56f03374f950b7acf629567cb276fd393c5cbbe0/webgeocalc-1.5.0-py2.py3-none-any.whl,39707,83c5041780a4591112dc43a5b4ccaad973d7531201522aa3c05bda882349bdc1,data/artifacts/pypi/webgeocalc/1.5.0/webgeocalc-1.5.0-py2.py3-none-any.whl,downloaded,
webgeocalc,1.5.0,webgeocalc-1.5.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/22/6c/749f3449e0900d4ad4eba48d5ef62e30da01bc043b6a75d47a01186950f0/webgeocalc-1.5.0.tar.gz,39749,8a9a2e29653cb693de568a66cd6d5f48be22946cc1c6a3e9d373a23f96cc97fd,data/artifacts/pypi/webgeocalc/1.5.0/webgeocalc-1.5.0.tar.gz,downloaded,
websrpy,0.0.1,websrpy-0.0.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/d0/86/c9cd7eb7642aab5754adbc13ca97565e3e0f914da78a16d67faae6b516d0/websrpy-0.0.1-py3-none-any.whl,5120,d8ff97ec054444d174a2e4aebd590adbcb8187edc95d48550480ec324d8fb346,data/artifacts/pypi/websrpy/0.0.1/websrpy-0.0.1-py3-none-any.whl,downloaded,
websrpy,0.0.1,websrpy-0.0.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/c7/9f/bc4e7171d2719a7c42aded8672b775dd5316f666f60e68fe1b7899478339/websrpy-0.0.1.tar.gz,5155,d9e7242bb65625aea4c7f4e9170061dd6efb274de5bcda2c5d2983c9ead6255f,data/artifacts/pypi/websrpy/0.0.1/websrpy-0.0.1.tar.gz,downloaded,
weixin-helper,0.1,,,,https://pypi.org/pypi/weixin-helper/json,0,,,no_recent_release_files,
whisker,1.3.0,,,,https://pypi.org/pypi/whisker/json,0,,,no_recent_release_files,
wikipsy,1.2.5,wikipsy-1.2.5-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/34/80/befa6a4079beee26a29bc72c7e22a98e36238d20f52034e5d44c9fce9594/wikipsy-1.2.5-py3-none-any.whl,6309,4f9a57e67b3e3b85de6a4d6a6de0bb32e718110954048265b99b8451a6d5beb4,data/artifacts/pypi/wikipsy/1.2.5/wikipsy-1.2.5-py3-none-any.whl,downloaded,
wikipsy,1.2.5,wikipsy-1.2.5.tar.gz,sdist,source,https://files.pythonhosted.org/packages/6d/3e/9371053970b5ed467db72b7079d8805a8e2b929fda2bca8b57305f2befdb/wikipsy-1.2.5.tar.gz,6165,7bf1f3dc13bc87429d123626c4d20e82566c051fce6f33d1f9a96b7fdfba125b,data/artifacts/pypi/wikipsy/1.2.5/wikipsy-1.2.5.tar.gz,downloaded,
wix-protos-answers-group-memner,0.0.1,,,,https://pypi.org/pypi/wix-protos-answers-group-memner/json,0,,,no_recent_release_files,
wix-protos-avivbh-proto-avivbh-proto,0.0.1,,,,https://pypi.org/pypi/wix-protos-avivbh-proto-avivbh-proto/json,0,,,no_recent_release_files,
wix-protos-catalyst-links-server,0.0.1,,,,https://pypi.org/pypi/wix-protos-catalyst-links-server/json,0,,,no_recent_release_files,
wix-protos-devcenter-app-service-payouts-api-messages,0.0.1,,,,https://pypi.org/pypi/wix-protos-devcenter-app-service-payouts-api-messages/json,0,,,no_recent_release_files,
wix-protos-grpc-rest-api,0.0.1,,,,https://pypi.org/pypi/wix-protos-grpc-rest-api/json,0,,,no_recent_release_files,
wix-protos-proto-caas-proto-api,0.0.1,,,,https://pypi.org/pypi/wix-protos-proto-caas-proto-api/json,0,,,no_recent_release_files,
wix-protos-vi-vi-dummy-app,0.0.1,,,,https://pypi.org/pypi/wix-protos-vi-vi-dummy-app/json,0,,,no_recent_release_files,
wonderbits-ampy,1.1.5,,,,https://pypi.org/pypi/wonderbits-ampy/json,0,,,no_recent_release_files,
world-of-games-tombrov,0.0.1,,,,https://pypi.org/pypi/world-of-games-tombrov/json,0,,,no_recent_release_files,
wow-ai-sam,0.0.2,wow_ai_sam-0.0.2-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/f8/c7/3d54cbdb302224b117020d85e5eb95727b94a199d4cb54c47ca2a1acb01e/wow_ai_sam-0.0.2-py3-none-any.whl,13092,56e4a94d25ed4af386497a507431cd0554d86eeb601beea66d38baa461a35c22,data/artifacts/pypi/wow-ai-sam/0.0.2/wow_ai_sam-0.0.2-py3-none-any.whl,downloaded,
wow-ai-sam,0.0.2,wow_ai_sam-0.0.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/ff/a0/f48b1a19cef2eeea74e67eea191e3ecb3fb1e7add29e1a2327378683b333/wow_ai_sam-0.0.2.tar.gz,12446,e13130ca2cb251b2c20027e299ef9ae6dbe4378b424dff48e50f337d6235f95f,data/artifacts/pypi/wow-ai-sam/0.0.2/wow_ai_sam-0.0.2.tar.gz,downloaded,
wp-forge,1.1.1,wp_forge-1.1.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/04/a8/93b2e835e567f5d5e42bfdb36a7f82eef53a66e040d535f5c7ce58918846/wp_forge-1.1.1-py3-none-any.whl,27379,321a7870d29c9bdbd20914319ba11dafbfededc56c3ecf0254f65b61fda9cdda,data/artifacts/pypi/wp-forge/1.1.1/wp_forge-1.1.1-py3-none-any.whl,downloaded,
wp-forge,1.1.1,wp_forge-1.1.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/66/3d/585392c566666faea7e444526e4253a8ff4cfe7b847841da7db9c7080c31/wp_forge-1.1.1.tar.gz,30570,919d3cb11ed6412c4536e47ac3e06ddee111bf39ad813ba6d96e2b3832c62279,data/artifacts/pypi/wp-forge/1.1.1/wp_forge-1.1.1.tar.gz,downloaded,
wsheal,0.1.0,wsheal-0.1.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/57/c9/23a626935d58f83a90e711e843636ee20e2f0bcc2ea52640b36c127eea0a/wsheal-0.1.0-py3-none-any.whl,2233,503294712d3df23c044827468ccc4fb6e78b422eb0299ce5747d4ab60318c32d,data/artifacts/pypi/wsheal/0.1.0/wsheal-0.1.0-py3-none-any.whl,downloaded,
wsheal,0.1.0,wsheal-0.1.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/04/47/6e728a0db55dda8364d601010f0b2500361ba3f1bc30a15af42fde25afcc/wsheal-0.1.0.tar.gz,1948,718cfe848d6f7ba467226a6cc59f105b7d42a011d587e1d4eccfa9b4b1055e27,data/artifacts/pypi/wsheal/0.1.0/wsheal-0.1.0.tar.gz,downloaded,
x-make-github-visitor-x,12.0.1,x_make_github_visitor_x-12.0.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/c7/8f/5ae4c525fed9c9660e336a1be4f54021dee76f3be0b05ed8fe2a21c9f040/x_make_github_visitor_x-12.0.1-py3-none-any.whl,5531,3ac2d4e55e705a58d8ad7569ab4e368556338469a0ed6e770c8d7f18b1fbe2a1,data/artifacts/pypi/x-make-github-visitor-x/12.0.1/x_make_github_visitor_x-12.0.1-py3-none-any.whl,downloaded,
x-make-github-visitor-x,12.0.1,x_make_github_visitor_x-12.0.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/67/29/389f0d0fc276106a92773ae155e12643c79e0efea6af97004367d4c46852/x_make_github_visitor_x-12.0.1.tar.gz,4795,4341e485d0bdc2da970f311f925c341a1d0214c44dcdecca34580ec7c38f2f11,data/artifacts/pypi/x-make-github-visitor-x/12.0.1/x_make_github_visitor_x-12.0.1.tar.gz,downloaded,
token-itemize,1.0.0,token_itemize-1.0.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/e0/91/528858d571ab75ee16230848e4de76230ae0d2d14d43034934d0b1be22b1/token_itemize-1.0.0-py3-none-any.whl,3256145,1ad173129278f3df4f7119c8ce79b7ab77f61d898a078490f935fcc811c26d01,data/artifacts/pypi/token-itemize/1.0.0/token_itemize-1.0.0-py3-none-any.whl,downloaded,
token-itemize,1.0.0,token_itemize-1.0.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/78/bc/a5d76fcfb035df3cb0da4cc75d4f1f08369bf6edba74664677ad02f00fd4/token_itemize-1.0.0.tar.gz,3261753,060d0b055651bc28209d3cbf58a7ddd1b1d8e73b407795d8e84e1135333d6359,data/artifacts/pypi/token-itemize/1.0.0/token_itemize-1.0.0.tar.gz,downloaded,
xgpy,0.0.2,,,,https://pypi.org/pypi/xgpy/json,0,,,no_recent_release_files,
xgovuk-flask-admin,0.1.9,xgovuk_flask_admin-0.1.9-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/26/7e/df5a87f2b05e3d2f575755f6113fc5807b481d178593fb9cc113db639175/xgovuk_flask_admin-0.1.9-py3-none-any.whl,459087,d84b786d510d3f98158e9e6cbbb9409165d0319cf825cde4411927336437d3e0,data/artifacts/pypi/xgovuk-flask-admin/0.1.9/xgovuk_flask_admin-0.1.9-py3-none-any.whl,downloaded,
xgovuk-flask-admin,0.1.9,xgovuk_flask_admin-0.1.9.tar.gz,sdist,source,https://files.pythonhosted.org/packages/a6/01/47758ea7a6d3c3b6ebe517e3402f244ec56abf7420b3fe21fed25b1f02d6/xgovuk_flask_admin-0.1.9.tar.gz,451271,8470b34f8a11ced867ef4054358f89bc029b15a7449adad5896f8d8c0407eadb,data/artifacts/pypi/xgovuk-flask-admin/0.1.9/xgovuk_flask_admin-0.1.9.tar.gz,downloaded,
yandex-taxi-dmp-partner-product-etl,66.0.3,yandex-taxi-dmp-partner-product-etl-66.0.3.tar.gz,sdist,source,https://files.pythonhosted.org/packages/ff/c9/c2a8277b1dd8135765cd67bb5f3c5c29a69324b106bf716554fba6433c81/yandex-taxi-dmp-partner-product-etl-66.0.3.tar.gz,1198,a468dd3edfa0f6cc0d66d786cb92898bbf73d576a3896ec2c7191a2cb2bb905a,data/artifacts/pypi/yandex-taxi-dmp-partner-product-etl/66.0.3/yandex-taxi-dmp-partner-product-etl-66.0.3.tar.gz,downloaded,
xia-git,0.1.6,xia_git-0.1.6-cp310-none-macosx_11_0_x86_64.whl,bdist_wheel,cp310,https://files.pythonhosted.org/packages/d9/07/cce5904bd63dbffcb87386cf33e51a11f616af38f72e28dd017ef7365037/xia_git-0.1.6-cp310-none-macosx_11_0_x86_64.whl,114486,2e528cef438a1715e177d2853f4f41561615776fddc3c98d6180cc0ea7913e1f,data/artifacts/pypi/xia-git/0.1.6/xia_git-0.1.6-cp310-none-macosx_11_0_x86_64.whl,downloaded,
yenc,0.4.0,,,,https://pypi.org/pypi/yenc/json,0,,,no_recent_release_files,
yapi-mcp-server,1.0.1,yapi_mcp_server-1.0.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/36/6a/52e7ef57e0bf797e482c4cd31202958b33f940672d3f04ee28a828038142/yapi_mcp_server-1.0.1-py3-none-any.whl,4967,f6ee4500ccc220bc6b6d31d07754533d3fe49dac1b658a920657cb75552bfadd,data/artifacts/pypi/yapi-mcp-server/1.0.1/yapi_mcp_server-1.0.1-py3-none-any.whl,downloaded,
yapi-mcp-server,1.0.1,yapi_mcp_server-1.0.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/c8/78/7857d3062db2da6f3152e2b4bb0234b1929ccbc3634ce1703e829adb0785/yapi_mcp_server-1.0.1.tar.gz,5407,630139d59530eb41702e8ef0215c047e9bf38b48ae0ff796ad4209fc9b7bbebb,data/artifacts/pypi/yapi-mcp-server/1.0.1/yapi_mcp_server-1.0.1.tar.gz,downloaded,
z3c-wizard,2.0,z3c.wizard-2.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/85/99/4c1cbdcbba74f1feef6dffa55a72d9dae069f745dc67d3d7c7b56acf8f41/z3c.wizard-2.0-py3-none-any.whl,26673,f77c773b6cf17193e15b81d0ec5de4bc8f760eaf8e73ba035a998ded13e67082,data/artifacts/pypi/z3c-wizard/2.0/z3c.wizard-2.0-py3-none-any.whl,downloaded,
z3c-wizard,2.0,z3c.wizard-2.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/7a/f3/639a612383bea7409bcec5227740348ffa56a9b552afdaae2cbaa97b6f41/z3c.wizard-2.0.tar.gz,25866,6c14bc5761406cad3fac0560f13295b62ee2fd09ffa04f0714d1ab35dc088def,data/artifacts/pypi/z3c-wizard/2.0/z3c.wizard-2.0.tar.gz,downloaded,
zensols-spanmatch,0.0.1,zensols.spanmatch-0.0.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/0d/fe/38eb80b4f983224fc808ad44c056ed56a589c7b8a9b0a7ee0cb1d0571710/zensols.spanmatch-0.0.1-py3-none-any.whl,15456,aaa79193c332a9e7cc6a3af88870b47d24d1db45a4f6256bae826befea756731,data/artifacts/pypi/zensols-spanmatch/0.0.1/zensols.spanmatch-0.0.1-py3-none-any.whl,downloaded,
