artifact,package,version,artifact_type,source_less_pyc,total_pyc_in_artifact,source_less_pyc_pct_in_artifact,python_tags,top_level_paths,source_recoverable_pyc,source_recoverable_pct,dynamic_loading_indicator,dynamic_load_hits,keyword_categories,security_keyword_indicator
empower_functions-0.1.7.tar.gz,empower-functions,0.1.7,tar,1,5,20.00,cpython-311,empower_functions-0.1.7,1,100.00,False,0,,no
enkacard2-2.0.2.tar.gz,enkacard2,2.0.2,tar,1,48,2.08,cpython-39,enkacard2-2.0.2,1,100.00,False,0,,no
ensembl_variant_lookup-0.1.2.tar.gz,ensembl-variant-lookup,0.1.2,tar,1,6,16.67,cpython-311,ensembl_variant_lookup-0.1.2,1,100.00,False,0,network,no
epyt-2.3.5.0-py3-none-any.whl,epyt,2.3.5.0,wheel,1,34,2.94,cpython-39,epyt,1,100.00,True,4,,no
epyt-2.3.5.0.tar.gz,epyt,2.3.5.0,tar,1,34,2.94,cpython-39,epyt-2.3.5.0,1,100.00,True,4,,no
evedata-0.1.0rc1-py3-none-any.whl,evedata,0.1.0rc1,wheel,1,32,3.12,cpython-39,evedata,1,100.00,False,0,,no
evedata-0.1.0rc1.tar.gz,evedata,0.1.0rc1,tar,1,32,3.12,cpython-39,evedata-0.1.0rc1,1,100.00,False,0,,no
ExoEcho-0.1.6-py3-none-any.whl,exoecho,0.1.6,wheel,1,5,20.00,cpython-311,ExoEcho,1,100.00,False,0,,no
exoecho-0.1.6.tar.gz,exoecho,0.1.6,tar,1,5,20.00,cpython-311,exoecho-0.1.6,1,100.00,False,0,,no
experiment_lab-1.1.8-py3-none-any.whl,experiment-lab,1.1.8,wheel,1,1,100.00,cpython-311,experiment_lab,1,100.00,False,0,,no
experiment_lab-1.1.8.tar.gz,experiment-lab,1.1.8,tar,1,1,100.00,cpython-311,experiment_lab-1.1.8,1,100.00,False,0,,no
ez_yaml-2.2.0.tar.gz,ez-yaml,2.2.0,tar,1,30,3.33,cpython-38,ez_yaml-2.2.0,1,100.00,True,32,data,no
factory_queue-0.2.1-py3-none-any.whl,factory-queue,0.2.1,wheel,1,2,50.00,cpython-39,factory_queue,1,100.00,False,0,,no
fastsecure-0.3.0-py3-none-any.whl,fastsecure,0.3.0,wheel,1,1,100.00,cpython-311,fastsecure-0.3.0.dist-info,1,100.00,False,0,build;security;testing,yes
fastsecure-0.3.0.tar.gz,fastsecure,0.3.0,tar,1,1,100.00,cpython-311,fastsecure-0.3.0,1,100.00,False,0,security;testing,yes
fayouts-1.1.0.tar.gz,fayouts,1.1.0,tar,1,9,11.11,cpython-39,fayouts-1.1.0,1,100.00,False,0,,no
fileSharing-0.1.0.tar.gz,filesharing,0.1.0,tar,1,11,9.09,cpython-39,fileSharing-0.1.0,1,100.00,True,1,,no
Flask_SQLAlchemy_Database_Orchestration-1.0.5-py3-none-any.whl,flask-sqlalchemy-database-orchestration,1.0.5,wheel,1,17,5.88,cpython-39,Flask_SQLAlchemy_Database_Orchestration,1,100.00,False,0,data,no
flavuer-0.0.dev1-py3-none-any.whl,flavuer,0.0.dev1,wheel,1,2,50.00,cpython-38,flavuer,1,100.00,False,0,data,no
flavuer-0.0.dev1.tar.gz,flavuer,0.0.dev1,tar,1,2,50.00,cpython-38,flavuer-0.0.dev1,1,100.00,False,0,data,no
FruceAPI-1.2.3-py3-none-any.whl,fruceapi,1.2.3,wheel,1,5,20.00,cpython-311,FruceAPI,1,100.00,False,0,,no
FruceAPI-1.2.3.tar.gz,fruceapi,1.2.3,tar,1,5,20.00,cpython-311,FruceAPI-1.2.3,1,100.00,False,0,,no
funcy-2.0.tar.gz,funcy,2.0,tar,1,63,1.59,cpython-310,funcy-2.0,1,100.00,False,0,testing,no
gating-0.0.0.tar.gz,gating,0.0.0,tar,1,5,20.00,cpython-39,gating-0.0.0,1,100.00,True,1,,no
gdal_dask_reproject-0.0.51-py2.py3-none-any.whl,gdal-dask-reproject,0.0.51,wheel,1,7,14.29,cpython-38,cc_reproject,1,100.00,False,0,,no
gdal_dask_reproject-0.0.51.tar.gz,gdal-dask-reproject,0.0.51,tar,1,7,14.29,cpython-38,gdal_dask_reproject-0.0.51,1,100.00,False,0,,no
gesund_val_library-0.3.17-py3-none-any.whl,gesund-val-library,0.3.17,wheel,1,62,1.61,cpython-38,gesund_val_library,1,100.00,False,0,,no
gesund_val_library-0.3.17.tar.gz,gesund-val-library,0.3.17,tar,1,62,1.61,cpython-38,gesund_val_library-0.3.17,1,100.00,False,0,,no
grngame-2.0.0.post3-py3-none-any.whl,grngame,2.0.0.post3,wheel,1,1,100.00,cpython-313,GrnGame,1,100.00,True,1,,no
grngame-2.0.0.post3.tar.gz,grngame,2.0.0.post3,tar,1,1,100.00,cpython-313,grngame-2.0.0.post3,1,100.00,True,1,,no
grom-0.0.3.tar.gz,grom,0.0.3,tar,1,26,3.85,cpython-311,grom-0.0.3,1,100.00,False,0,,no
gsheets3-0.1.3.tar.gz,gsheets3,0.1.3,tar,1,6,16.67,cpython-313,gsheets3-0.1.3,1,100.00,False,0,,no
h3pandas-0.3.0-py3-none-any.whl,h3pandas,0.3.0,wheel,1,10,10.00,cpython-311,h3pandas,1,100.00,True,1,,no
h3pandas-0.3.0.tar.gz,h3pandas,0.3.0,tar,1,20,5.00,cpython-311,h3pandas-0.3.0,1,100.00,True,1,,no
handit_ai-1.0.13-cp312-cp312-macosx_11_0_arm64.whl,handit-ai,1.0.13,wheel,1,13,7.69,cpython-313,handit_core,1,100.00,True,2,ml,no
heart_slicer-0.2.0-py3-none-any.whl,heart-slicer,0.2.0,wheel,1,11,9.09,cpython-311,heart_slicer,1,100.00,False,0,,no
heart_slicer-0.2.0.tar.gz,heart-slicer,0.2.0,tar,1,11,9.09,cpython-311,heart_slicer-0.2.0,1,100.00,False,0,,no
hermes_deployer-0.3.4-py3-none-any.whl,hermes-deployer,0.3.4,wheel,1,17,5.88,cpython-312,hermes,1,100.00,False,0,,no
hermes_deployer-0.3.4.tar.gz,hermes-deployer,0.3.4,tar,1,17,5.88,cpython-312,hermes_deployer-0.3.4,1,100.00,False,0,,no
hhnk_threedi_tools-2024.1-py3-none-any.whl,hhnk-threedi-tools,2024.1,wheel,1,8,12.50,cpython-39,hhnk_threedi_tools,1,100.00,True,2,network,no
hhnk_threedi_tools-2024.1.tar.gz,hhnk-threedi-tools,2024.1,tar,1,8,12.50,cpython-39,hhnk_threedi_tools-2024.1,1,100.00,True,5,network,no
hjlc2-1.2.7.tar.gz,hjlc2,1.2.7,tar,1,1,100.00,cpython-311,hjlc2-1.2.7,1,100.00,False,0,,no
hjlc3-1.2.7-py3-none-any.whl,hjlc3,1.2.7,wheel,1,3,33.33,cpython-311,hjlc3,1,100.00,False,0,,no
hjlc3-1.2.7.tar.gz,hjlc3,1.2.7,tar,1,3,33.33,cpython-311,hjlc3-1.2.7,1,100.00,False,0,,no
hjlqqq-10.5.7.tar.gz,hjlqqq,10.5.7,tar,1,1,100.00,cpython-311,hjlqqq-10.5.7,1,100.00,False,0,,no
hotel_brianda_jta-0.1-py3-none-any.whl,hotel-brianda-jta,0.1,wheel,1,7,14.29,cpython-312,Tarea3,1,100.00,True,1,,no
hotel_brianda_jta-0.1.tar.gz,hotel-brianda-jta,0.1,tar,1,7,14.29,cpython-312,hotel_brianda_jta-0.1,1,100.00,True,1,,no
hpspmplusstudio-1.0.7-py3-none-any.whl,hpspmplusstudio,1.0.7,wheel,1,1,100.00,cpython-311,hpSPMPlusStudio,1,100.00,False,0,,no
hpspmplusstudio-1.0.7.tar.gz,hpspmplusstudio,1.0.7,tar,1,1,100.00,cpython-311,hpspmplusstudio-1.0.7,1,100.00,False,0,,no
hsproxy-0.0.4.tar.gz,hsproxy,0.0.4,tar,1,6,16.67,cpython-310,hsproxy-0.0.4,1,100.00,False,0,,no
htyy-0.1.6-py3-none-any.whl,htyy,0.1.6,wheel,1,24,4.17,cpython-311,htyy,1,100.00,False,0,,no
htyy-0.1.6.tar.gz,htyy,0.1.6,tar,1,24,4.17,cpython-311,htyy-0.1.6,1,100.00,False,0,,no
hypoinvpy-0.7.0.tar.gz,hypoinvpy,0.7.0,tar,1,1,100.00,cpython-311,hypoinvpy-0.7.0,1,100.00,True,1,,no
ikan-1.3.0.tar.gz,ikan,1.3.0,tar,1,24,4.17,cpython-310,ikan-1.3.0,1,100.00,True,7,,no
immuta_audit_export-0.1.10.tar.gz,immuta-audit-export,0.1.10,tar,1,4,25.00,cpython-39,immuta_audit_export-0.1.10,1,100.00,False,0,,no
in2xl-0.2.3.tar.gz,in2xl,0.2.3,tar,1,1,100.00,cpython-310,in2xl-0.2.3,1,100.00,False,0,,no
indianfinance-0.0.2.tar.gz,indianfinance,0.0.2,tar,1,6,16.67,cpython-38,indianfinance-0.0.2,1,100.00,False,0,,no
indydevtools-0.2.6.tar.gz,indydevtools,0.2.6,tar,1,2,50.00,cpython-310,indydevtools-0.2.6,1,100.00,False,0,,no
inginious-0.9.2.tar.gz,inginious,0.9.2,tar,1,25,4.00,cpython-313,INGInious-0.9.2,1,100.00,True,5,,no
interact_fit-0.0.4.tar.gz,interact-fit,0.0.4,tar,1,3,33.33,cpython-39,interact_fit-0.0.4,1,100.00,False,0,data;ml,no
investment-0.2.17-py3-none-any.whl,investment,0.2.17,wheel,1,5,20.00,cpython-38,investment,1,100.00,True,1,data,no
jadwal-shalat-kemenag-0.1.1.tar.gz,jadwal-shalat-kemenag,0.1.1,tar,1,7,14.29,cpython-310,jadwal-shalat-kemenag-0.1.1,1,100.00,False,0,,no
jupiter_python-1.0-py3-none-any.whl,jupiter-python,1.0,wheel,1,2,50.00,cpython-312,jupiter-python,1,100.00,False,0,,no
jupiter_python-1.0.tar.gz,jupiter-python,1.0,tar,1,2,50.00,cpython-312,jupiter_python-1.0,1,100.00,False,0,,no
kafkaboost-0.2.0-py3-none-any.whl,kafkaboost,0.2.0,wheel,1,9,11.11,cpython-311,kafkaboost,1,100.00,False,0,,no
kafkaboost-0.2.0.tar.gz,kafkaboost,0.2.0,tar,1,9,11.11,cpython-311,kafkaboost-0.2.0,1,100.00,False,0,,no
knowledge_graph_maker-0.2.1.tar.gz,knowledge-graph-maker,0.2.1,tar,1,5,20.00,cpython-311,knowledge_graph_maker-0.2.1,1,100.00,False,0,,no
lambda_forge-2.2.2.tar.gz,lambda-forge,2.2.2,tar,1,34,2.94,cpython-39,lambda_forge-2.2.2,1,100.00,True,3,,no
layerlens-0.1.1.tar.gz,layerlens,0.1.1,tar,1,24,4.17,cpython-313,layerlens-0.1.1,1,100.00,True,2,,no
lb_toolkits-25.10.11-py3-none-any.whl,lb-toolkits,25.10.11,wheel,1,43,2.33,cpython-310,lb_toolkits,1,100.00,False,0,,no
lb_toolkits-25.10.11.tar.gz,lb-toolkits,25.10.11,tar,1,43,2.33,cpython-310,lb_toolkits-25.10.11,1,100.00,False,0,,no
libmercury-0.85-py3-none-any.whl,libmercury,0.85,wheel,1,42,2.38,cpython-310,libmercury,1,100.00,True,4,,no
libmercury-0.85.tar.gz,libmercury,0.85,tar,1,42,2.38,cpython-310,libmercury-0.85,1,100.00,True,4,,no
libsodium-2.7.4.tar.gz,libsodium,2.7.4,tar,1,1,100.00,cpython-310,libsodium-2.7.4,1,100.00,True,4,build,no
lingmopyui-1.0.16.tar.gz,lingmopyui,1.0.16,tar,1,12,8.33,cpython-311,lingmopyui-1.0.16,1,100.00,True,1,,no
liteefg-0.1.5.tar.gz,liteefg,0.1.5,tar,1,30,3.33,cpython-312,liteefg-0.1.5,1,100.00,True,4,,no
llmtracer-2.0.0.tar.gz,llmtracer,2.0.0,tar,1,28,3.57,cpython-311,llmtracer-2.0.0,1,100.00,False,0,,no
lord_rings_sdk-0.1.0.tar.gz,lord-rings-sdk,0.1.0,tar,1,3,33.33,cpython-310,lord_rings_sdk-0.1.0,1,100.00,False,0,testing,no
lsts-0.2.1.tar.gz,lsts,0.2.1,tar,1,29,3.45,cpython-38,lsts-0.2.1,1,100.00,True,2,,no
lua_table-0.4.2.tar.gz,lua-table,0.4.2,tar,1,3,33.33,cpython-311,lua_table-0.4.2,1,100.00,False,0,data;testing,no
luckytask-0.1.0.tar.gz,luckytask,0.1.0,tar,1,49,2.04,cpython-39,luckytask-0.1.0,1,100.00,False,0,,no
malariagen-0.0.1.tar.gz,malariagen,0.0.1,tar,1,6,16.67,cpython-310,malariagen-0.0.1,1,100.00,True,1,,no
malbrid-0.0.11.tar.gz,malbrid,0.0.11,tar,1,3,33.33,cpython-310,malbrid-0.0.11,1,100.00,False,0,,no
manuscript_ocr-0.1.12-py3-none-any.whl,manuscript-ocr,0.1.12,wheel,1,52,1.92,cpython-311,manuscript,1,100.00,True,7,,no
manuscript_ocr-0.1.12.tar.gz,manuscript-ocr,0.1.12,tar,1,52,1.92,cpython-311,manuscript_ocr-0.1.12,1,100.00,True,7,,no
mathformer-2.0.0-py3-none-any.whl,mathformer,2.0.0,wheel,1,5,20.00,cpython-311,mathformer,1,100.00,False,0,,no
mathformer-2.0.0.tar.gz,mathformer,2.0.0,tar,1,5,20.00,cpython-311,mathformer-2.0.0,1,100.00,False,0,,no
mbtiles-s3-server-0.0.20.tar.gz,mbtiles-s3-server,0.0.20,tar,1,7,14.29,cpython-39,mbtiles-s3-server-0.0.20,1,100.00,False,0,network,no
mbtiles_s3_server-0.0.20-py3-none-any.whl,mbtiles-s3-server,0.0.20,wheel,1,7,14.29,cpython-39,mbtiles_s3_server,1,100.00,False,0,network,no
media_agent_mcp-2.8.0-py3-none-any.whl,media-agent-mcp,2.8.0,wheel,1,7,14.29,cpython-312,media_agent_mcp,1,100.00,False,0,,no
media_agent_mcp-2.8.0.tar.gz,media-agent-mcp,2.8.0,tar,1,7,14.29,cpython-312,media_agent_mcp-2.8.0,1,100.00,False,0,,no
MidBrain-1.2.3.tar.gz,midbrain,1.2.3,tar,1,2,50.00,cpython-311,MidBrain-1.2.3,1,100.00,False,0,,no
missingdata_lib-0.0.1.tar.gz,missingdata-lib,0.0.1,tar,1,80,1.25,cpython-311,missingdata_lib-0.0.1,1,100.00,False,0,,no
mlopsrobotics-0.2.tar.gz,mlopsrobotics,0.2,tar,1,1,100.00,cpython-38,mlopsrobotics-0.2,1,100.00,False,0,,no
mlx_onnx-0.30.7.3.tar.gz,mlx-onnx,0.30.7.3,tar,1,81,1.23,cpython-314,mlx_onnx-0.30.7.3,1,100.00,True,96,testing,no
model_convertor_tool-0.1.0-py3-none-any.whl,model-convertor-tool,0.1.0,wheel,1,324,0.31,cpython-310,ckpt,1,100.00,True,73,ml,no
modified_porterstemmer-0.0.3.tar.gz,modified-porterstemmer,0.0.3,tar,1,1,100.00,cpython-310,modified_porterstemmer-0.0.3,1,100.00,False,0,,no
modifiedstemmer-0.0.11.tar.gz,modifiedstemmer,0.0.11,tar,1,1,100.00,cpython-310,modifiedstemmer-0.0.11,1,100.00,False,0,,no
momodeltool-0.0.17.tar.gz,momodeltool,0.0.17,tar,1,2,50.00,cpython-38,momodeltool-0.0.17,1,100.00,False,0,,no
MorataDePrueba-1.0.0.tar.gz,moratadeprueba,1.0.0,tar,1,3,33.33,cpython-39,MorataDePrueba-1.0.0,1,100.00,False,0,,no
morgana-0.1.1-py3-none-any.whl,morgana,0.1.1,wheel,1,112,0.89,cpython-38,morgana,1,100.00,True,9,testing,no
morgana-0.1.1.tar.gz,morgana,0.1.1,tar,1,112,0.89,cpython-38,morgana-0.1.1,1,100.00,True,9,testing,no
mrarbdcf-2.0.2.tar.gz,mrarbdcf,2.0.2,tar,1,4,25.00,cpython-312,mrarbdcf-2.0.2,1,100.00,False,0,,no
msnoise-1.6.5-py3-none-any.whl,msnoise,1.6.5,wheel,1,6,16.67,cpython-310,msnoise,1,100.00,True,5,testing,no
msnoise-1.6.5.tar.gz,msnoise,1.6.5,tar,1,6,16.67,cpython-310,msnoise-1.6.5,1,100.00,True,5,testing,no
multicorner-1.0.0.tar.gz,multicorner,1.0.0,tar,1,6,16.67,cpython-310,multicorner-1.0.0,1,100.00,False,0,testing,no
multiwebcam-0.1.2.tar.gz,multiwebcam,0.1.2,tar,1,17,5.88,cpython-310,multiwebcam-0.1.2,1,100.00,True,7,,no
mutable_print-1.1.0.tar.gz,mutable-print,1.1.0,tar,1,3,33.33,cpython-313,mutable_print-1.1.0,1,100.00,False,0,,no
muteract-0.2.0-py3-none-any.whl,muteract,0.2.0,wheel,1,15,6.67,cpython-310,Muteract,1,100.00,False,0,,no
muteract-0.2.0.tar.gz,muteract,0.2.0,tar,1,15,6.67,cpython-310,muteract-0.2.0,1,100.00,False,0,,no
mxpit-1.4.5-py3-none-any.whl,mxpit,1.4.5,wheel,1,94,1.06,cpython-310,mxpit,1,100.00,True,7,,no
mxpit-1.4.5.tar.gz,mxpit,1.4.5,tar,1,94,1.06,cpython-310,mxpit-1.4.5,1,100.00,True,7,,no
myffe-1.1.3-py3-none-any.whl,myffe,1.1.3,wheel,1,34,2.94,cpython-313,myffe,1,100.00,True,1,,no
namari-1.1.9.tar.gz,namari,1.1.9,tar,1,3,33.33,cpython-39,namari-1.1.9,1,100.00,False,0,,no
newberryai-0.2.4.tar.gz,newberryai,0.2.4,tar,1,1,100.00,cpython-313,newberryai-0.2.4,1,100.00,False,0,testing,no
ngmt-0.0.4.tar.gz,ngmt,0.0.4,tar,1,5,20.00,cpython-311,ngmt-0.0.4,1,100.00,True,1,data,no
nixio-1.5.4.tar.gz,nixio,1.5.4,tar,1,5,20.00,cpython-312,nixio-1.5.4,1,100.00,False,0,,no
nmixstudio-1.0.2-py3-none-any.whl,nmixstudio,1.0.2,wheel,1,1,100.00,cpython-311,NMIXStudio,1,100.00,False,0,,no
nmixstudio-1.0.2.tar.gz,nmixstudio,1.0.2,tar,1,1,100.00,cpython-311,nmixstudio-1.0.2,1,100.00,False,0,,no
nophp-0.1.8.tar.gz,nophp,0.1.8,tar,1,26,3.85,cpython-312,nophp-0.1.8,1,100.00,True,2,,no
nox_security-3.0.0-py3-none-any.whl,nox-security,3.0.0,wheel,1,1,100.00,cpython-312,nox_security,1,100.00,True,1,security,yes
NSFopen-2.2.4-py3-none-any.whl,nsfopen,2.2.4,wheel,1,3,33.33,cpython-310,NSFopen,1,100.00,False,0,,no
nsfopen-2.2.4.tar.gz,nsfopen,2.2.4,tar,1,3,33.33,cpython-310,nsfopen-2.2.4,1,100.00,False,0,,no
onpod-0.0.31.tar.gz,onpod,0.0.31,tar,1,4,25.00,cpython-311,onpod-0.0.31,1,100.00,False,0,ml;network,no
oooenv-0.2.4.tar.gz,oooenv,0.2.4,tar,1,8,12.50,cpython-310,oooenv-0.2.4,1,100.00,True,1,,no
opensts_py-0.1.2.tar.gz,opensts-py,0.1.2,tar,1,1,100.00,cpython-312,opensts_py-0.1.2,1,100.00,False,0,,no
orangeshare-1.7.0-py3-none-any.whl,orangeshare,1.7.0,wheel,1,26,3.85,cpython-39,orangeshare,1,100.00,False,0,,no
orangeshare-1.7.0.tar.gz,orangeshare,1.7.0,tar,1,26,3.85,cpython-39,orangeshare-1.7.0,1,100.00,False,0,,no
orq_rc_poc-0.0.21.tar.gz,orq-rc-poc,0.0.21,tar,1,47,2.13,cpython-313,orq_rc_poc-0.0.21,1,100.00,True,1,,no
orq_rc_poc2-0.0.26.tar.gz,orq-rc-poc2,0.0.26,tar,1,47,2.13,cpython-313,orq_rc_poc2-0.0.26,1,100.00,True,1,,no
outlinesmlx-0.0.271.tar.gz,outlinesmlx,0.0.271,tar,1,4,25.00,cpython-311,outlinesmlx-0.0.271,1,100.00,True,2,network,no
paises-0.2.5.tar.gz,paises,0.2.5,tar,1,1,100.00,cpython-310,paises-0.2.5,1,100.00,True,3,,no
pandas_historical-0.1.2.tar.gz,pandas-historical,0.1.2,tar,1,4,25.00,cpython-38,pandas_historical-0.1.2,1,100.00,False,0,ml;testing,no
pathsingle-0.2.0-py3-none-any.whl,pathsingle,0.2.0,wheel,1,3,33.33,cpython-39,pathsingle,1,100.00,True,1,,no
pathsingle-0.2.0.tar.gz,pathsingle,0.2.0,tar,1,3,33.33,cpython-39,pathsingle-0.2.0,1,100.00,False,0,,no
pcservices_package-0.1.3.tar.gz,pcservices-package,0.1.3,tar,1,5,20.00,cpython-312,pcservices_package-0.1.3,1,100.00,False,0,,no
peccary-0.1.1-py3-none-any.whl,peccary,0.1.1,wheel,1,1,100.00,cpython-39,peccary,1,100.00,True,1,,no
peccary-0.1.1.tar.gz,peccary,0.1.1,tar,1,1,100.00,cpython-39,peccary-0.1.1,1,100.00,True,1,,no
peebee-1.3.5-py3-none-any.whl,peebee,1.3.5,wheel,1,19,5.26,cpython-310,peebee,1,100.00,False,0,,no
pglyco-0.0.1.tar.gz,pglyco,0.0.1,tar,1,10,10.00,cpython-39,pglyco-0.0.1,1,100.00,False,0,data,no
phil_loc-0.6.2-py3-none-any.whl,phil-loc,0.6.2,wheel,1,5,20.00,cpython-311,phil_loc,1,100.00,True,1,,no
physiofit-3.4.0.tar.gz,physiofit,3.4.0,tar,1,20,5.00,cpython-310,physiofit-3.4.0,1,100.00,True,2,ml,no
pin3x_jnrh2023-2.9.2-1-cp310-cp310-macosx_13_0_arm64.whl,pin3x-jnrh2023,2.9.2,wheel,1,1,100.00,cpython-310,cmeel.prefix,1,100.00,False,0,,no
pixelblaze_client-1.1.7.tar.gz,pixelblaze-client,1.1.7,tar,1,1,100.00,cpython-39,pixelblaze_client-1.1.7,1,100.00,True,1,network,no
poetry_test_pda_fga-0.1.6.tar.gz,poetry-test-pda-fga,0.1.6,tar,1,10,10.00,cpython-38,poetry_test_pda_fga-0.1.6,1,100.00,False,0,testing,no
pokdeng-0.0.3.tar.gz,pokdeng,0.0.3,tar,1,2,50.00,cpython-312,pokdeng-0.0.3,1,100.00,False,0,testing,no
PredDNAContam-0.0.4-py3-none-any.whl,preddnacontam,0.0.4,wheel,1,2,50.00,cpython-38,PredDNAContam,1,100.00,False,0,,no
preddnacontam-0.0.4.tar.gz,preddnacontam,0.0.4,tar,1,2,50.00,cpython-38,preddnacontam-0.0.4,1,100.00,False,0,,no
principal_package-0.2.1-py3-none-any.whl,principal-package,0.2.1,wheel,1,2,50.00,cpython-313,principal_package,1,100.00,True,2,,no
principal_package-0.2.1.tar.gz,principal-package,0.2.1,tar,1,2,50.00,cpython-313,principal_package-0.2.1,1,100.00,True,2,,no
procedure_data_tool-0.1.1-py3-none-any.whl,procedure-data-tool,0.1.1,wheel,1,15,6.67,cpython-311,procedure_data_tool,1,100.00,False,0,data,no
procedure_data_tool-0.1.1.tar.gz,procedure-data-tool,0.1.1,tar,1,15,6.67,cpython-311,procedure_data_tool-0.1.1,1,100.00,False,0,data,no
promptimize-0.2.3.tar.gz,promptimize,0.2.3,tar,1,1,100.00,cpython-38,promptimize-0.2.3,1,100.00,True,1,,no
protodump-1.0.0.tar.gz,protodump,1.0.0,tar,1,10,10.00,cpython-311,protodump-1.0.0,1,100.00,False,0,testing,no
protomodel-0.0.13.tar.gz,protomodel,0.0.13,tar,1,6,16.67,cpython-311,protomodel-0.0.13,1,100.00,True,1,,no
ptrFinance-0.1.28.tar.gz,ptrfinance,0.1.28,tar,1,1,100.00,cpython-310,ptrFinance-0.1.28,1,100.00,False,0,,no
ptrNaturalLanguage-0.0.17.tar.gz,ptrnaturallanguage,0.0.17,tar,1,1,100.00,cpython-310,ptrNaturalLanguage-0.0.17,1,100.00,False,0,,no
pubpypack_first_package-0.0.2-cp310-cp310-manylinux_2_5_i686.manylinux1_i686.manylinux_2_17_i686.manylinux2014_i686.whl,pubpypack-first-package,0.0.2,wheel,1,1,100.00,cpython-310,imppkg,1,100.00,False,0,,no
pubpypack_first_package-0.0.2.tar.gz,pubpypack-first-package,0.0.2,tar,1,1,100.00,cpython-310,pubpypack_first_package-0.0.2,1,100.00,False,0,,no
pubpypack-harmony-adam-carter-0.0.1.tar.gz,pubpypack-harmony-adam-carter,0.0.1,tar,1,1,100.00,cpython-310,pubpypack-harmony-adam-carter-0.0.1,1,100.00,False,0,,no
pubpypack-harmony-lawrence-laugesen-0.0.2.tar.gz,pubpypack-harmony-lawrence-laugesen,0.0.2,tar,1,1,100.00,cpython-310,pubpypack-harmony-lawrence-laugesen-0.0.2,1,100.00,False,0,,no
pubpypack-harmony-marcin-sztylko-0.0.1.tar.gz,pubpypack-harmony-marcin-sztylko,0.0.1,tar,1,1,100.00,cpython-310,pubpypack-harmony-marcin-sztylko-0.0.1,1,100.00,False,0,,no
pubpypack_harmony_weiwen_chen-0.0.1.tar.gz,pubpypack-harmony-weiwen-chen,0.0.1,tar,1,1,100.00,cpython-312,pubpypack_harmony_weiwen_chen-0.0.1,1,100.00,False,0,,no
py-actionnetworkorg-1.1.9.tar.gz,py-actionnetworkorg,1.1.9,tar,1,1,100.00,cpython-311,py-actionnetworkorg-1.1.9,1,100.00,False,0,,no
py-csi-cobotics-0.2.1.tar.gz,py-csi-cobotics,0.2.1,tar,1,10,10.00,cpython-39,py-csi-cobotics-0.2.1,1,100.00,False,0,,no
py_ndjson_validator-0.2.0-cp310-cp310-manylinux_2_34_x86_64.whl,py-ndjson-validator,0.2.0,wheel,1,7,14.29,cpython-310,py_ndjson_validator,1,100.00,False,0,,no
py_simple_image_editor-0.0.5-py3-none-any.whl,py-simple-image-editor,0.0.5,wheel,1,16,6.25,cpython-311,py_simple_image_editor,1,100.00,False,0,,no
py_simple_morse_code_raspi-0.0.5-py3-none-any.whl,py-simple-morse-code-raspi,0.0.5,wheel,1,6,16.67,cpython-311,py_simple_morse_code,1,100.00,False,0,,no
py_simple_morse_code-0.0.5-py3-none-any.whl,py-simple-morse-code,0.0.5,wheel,1,6,16.67,cpython-311,py_simple_morse_code,1,100.00,False,0,,no
pyArrayTool-0.10.tar.gz,pyarraytool,0.10,tar,1,4,25.00,cpython-38,pyArrayTool-0.10,1,100.00,False,0,,no
PyArrShow-1.0.8.tar.gz,pyarrshow,1.0.8,tar,1,1,100.00,cpython-38,PyArrShow-1.0.8,1,100.00,True,5,,no
pybrainlife-1.1.41.tar.gz,pybrainlife,1.1.41,tar,1,2,50.00,cpython-38,pybrainlife-1.1.41,1,100.00,False,0,data,no
pyBS_QS-0.21.tar.gz,pybs-qs,0.21,tar,1,4,25.00,cpython-38,pyBS_QS-0.21,1,100.00,False,0,,no
pyChiaLogProcessor-0.0.13-py3-none-any.whl,pychialogprocessor,0.0.13,wheel,1,1,100.00,cpython-38,pyChiaLogProcessor-0.0.13.dist-info,1,100.00,False,0,build;testing,no
pyChiaLogProcessor-0.0.13.tar.gz,pychialogprocessor,0.0.13,tar,1,1,100.00,cpython-38,pyChiaLogProcessor-0.0.13,1,100.00,False,0,testing,no
pycuties-0.1.0-py3-none-any.whl,pycuties,0.1.0,wheel,1,4,25.00,cpython-39,pycuties,1,100.00,True,1,,no
pydbeamer-0.4.2-py3-none-any.whl,pydbeamer,0.4.2,wheel,1,1,100.00,cpython-38,pydbeamer,1,100.00,False,0,,no
pydbeamer-0.4.2.tar.gz,pydbeamer,0.4.2,tar,1,1,100.00,cpython-38,pydbeamer-0.4.2,1,100.00,False,0,,no
pyfzf_iter-0.0.1-py3-none-any.whl,pyfzf-iter,0.0.1,wheel,1,2,50.00,cpython-310,pyfzf,1,100.00,False,0,,no
pyfzf_iter-0.0.1.tar.gz,pyfzf-iter,0.0.1,tar,1,2,50.00,cpython-310,pyfzf_iter-0.0.1,1,100.00,False,0,,no
pygen_modules-0.1.1-py3-none-any.whl,pygen-modules,0.1.1,wheel,1,12,8.33,cpython-311,pygen_modules,1,100.00,True,6,security,yes
pygen_modules-0.1.1.tar.gz,pygen-modules,0.1.1,tar,1,12,8.33,cpython-311,pygen_modules-0.1.1,1,100.00,True,6,security,yes
