input,input_type,files_total,py_files,pyc_files,pycache_dirs,source_less_pyc,has_bytecode,has_dynamic_loading,dynamic_load_hits,magic_numbers,pyc_versions,errors
data/artifacts/pypi/robotics-control-mcp/1.0.6/robotics_control_mcp-1.0.6.tar.gz,tar,30,4,0,0,0,False,False,0,,,
data/artifacts/pypi/ros-jazzy-rosgraph-msgs/2.0.3/ros_jazzy_rosgraph_msgs-2.0.3-py3-none-any.whl,wheel,4,0,0,0,0,False,False,0,,,
data/artifacts/pypi/routeros-check/0.11.1/routeros_check-0.11.1-py3-none-any.whl,wheel,33,27,0,0,0,False,True,1,,,
data/artifacts/pypi/routeros-check/0.11.1/routeros_check-0.11.1.tar.gz,tar,76,32,0,0,0,False,True,1,,,
data/artifacts/pypi/rpkimancer-aspa/0.9.2/rpkimancer-aspa-0.9.2.tar.gz,tar,48,7,0,0,0,False,True,1,,,
data/artifacts/pypi/rpkimancer-aspa/0.9.2/rpkimancer_aspa-0.9.2-py3-none-any.whl,wheel,11,4,0,0,0,False,False,0,,,
data/artifacts/pypi/rspackage/0.0.1/RSPackage-0.0.1-py3-none-any.whl,wheel,5,1,0,0,0,False,False,0,,,
data/artifacts/pypi/rspackage/0.0.1/RSPackage-0.0.1.tar.gz,tar,12,1,0,0,0,False,False,0,,,
data/artifacts/pypi/rudleg/0.1.2.3/rudleg-0.1.2.3-py3-none-any.whl,wheel,34,19,0,0,0,False,True,2,,,
data/artifacts/pypi/querynator/0.6.0/querynator-0.6.0.tar.gz,tar,58,19,0,0,0,False,True,1,,,
data/artifacts/pypi/rulebook-python/0.1.1/rulebook_python-0.1.1-py3-none-any.whl,wheel,28,24,0,0,0,False,False,0,,,
data/artifacts/pypi/rulebook-python/0.1.1/rulebook_python-0.1.1.tar.gz,tar,38,30,0,0,0,False,False,0,,,
data/artifacts/pypi/ruranges-py/0.2.0/ruranges_py-0.2.0-cp313-cp313-macosx_11_0_arm64.whl,wheel,6,1,0,0,0,False,True,1,,,
data/artifacts/pypi/ruranges-py/0.2.0/ruranges_py-0.2.0.tar.gz,tar,58,2,0,0,0,False,True,1,,,
data/artifacts/pypi/rx-monitor/0.0.3/rx_monitor-0.0.3-py3-none-any.whl,wheel,20,1,0,0,0,False,True,1,,,
data/artifacts/pypi/rx-monitor/0.0.3/rx_monitor-0.0.3.tar.gz,tar,34,3,0,0,0,False,True,1,,,
data/artifacts/pypi/s4f-payment-options-client/0.0.1rc0/s4f_payment_options_client-0.0.1rc0-py3-none-any.whl,wheel,4,0,0,0,0,False,False,0,,,
data/artifacts/pypi/s5cmd/0.3.3/s5cmd-0.3.3-py3-none-macosx_11_0_arm64.whl,wheel,14,2,0,0,0,False,True,1,,,
data/artifacts/pypi/s5cmd/0.3.3/s5cmd-0.3.3.tar.gz,tar,27,8,0,0,0,False,True,4,,,
data/artifacts/pypi/safetydance/0.3.2/safetydance-0.3.2-py3-none-any.whl,wheel,9,5,0,0,0,False,True,2,,,
data/artifacts/pypi/rudleg/0.1.2.3/rudleg-0.1.2.3.tar.gz,tar,48,19,0,0,0,False,True,2,,,
data/artifacts/pypi/salleyco/0.1.3/salleyco-0.1.3-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/saltdbgenerator/0.0.1/SaltDBGenerator-0.0.1-py3-none-any.whl,wheel,7,3,0,0,0,False,False,0,,,
data/artifacts/pypi/safetydance/0.3.2/safetydance-0.3.2.tar.gz,tar,10,6,0,0,0,False,True,2,,,
data/artifacts/pypi/sam-event-mesh-gateway/1.1.0/sam_event_mesh_gateway-1.1.0-py3-none-any.whl,wheel,10,3,0,0,0,False,False,0,,,
data/artifacts/pypi/saltdbgenerator/0.0.1/saltdbgenerator-0.0.1.tar.gz,tar,13,4,0,0,0,False,False,0,,,
data/artifacts/pypi/sancare-test-package/1.99.99/sancare_test_package-1.99.99-py3-none-any.whl,wheel,6,1,0,0,0,False,False,0,,,
data/artifacts/pypi/scifireaders/0.12.7/scifireaders-0.12.7-py3-none-any.whl,wheel,59,53,0,0,0,False,True,1,,,
data/artifacts/pypi/scmmt/1.0.1/scMMT-1.0.1-py3-none-any.whl,wheel,17,12,0,0,0,False,True,1,,,
data/artifacts/pypi/scmmt/1.0.1/scMMT-1.0.1.tar.gz,tar,28,13,0,0,0,False,True,1,,,
data/artifacts/pypi/sctfbridge/0.1.2/sctfbridge-0.1.2-py3-none-any.whl,wheel,13,8,0,0,0,False,True,2,,,
data/artifacts/pypi/scifireaders/0.12.7/scifireaders-0.12.7.tar.gz,tar,86,53,0,0,0,False,True,1,,,
data/artifacts/pypi/scum-programmer/0.2.2/scum_programmer-0.2.2-py3-none-any.whl,wheel,12,7,0,0,0,False,False,0,,,
data/artifacts/pypi/scum-programmer/0.2.2/scum_programmer-0.2.2.tar.gz,tar,12,7,0,0,0,False,False,0,,,
data/artifacts/pypi/sdk-practice/0.1.0/sdk_practice-0.1.0-py3-none-any.whl,wheel,5,2,0,0,0,False,False,0,,,
data/artifacts/pypi/sdk-practice/0.1.0/sdk_practice-0.1.0.tar.gz,tar,5,2,0,0,0,False,False,0,,,
data/artifacts/pypi/sendmail-docx/0.1.4/sendmail_docx-0.1.4-py3-none-any.whl,wheel,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/sendmail-docx/0.1.4/sendmail_docx-0.1.4.tar.gz,tar,20,5,0,0,0,False,False,0,,,
data/artifacts/pypi/serializer-xml-and-json-uladzislau/0.1.0/Serializer-XML-And-JSON-Uladzislau-0.1.0.tar.gz,tar,18,8,0,0,0,False,False,0,,,
data/artifacts/pypi/server-chat-pyqt-ponomarevdv4205/0.2/server_chat_pyqt_ponomarevdv4205-0.2.tar.gz,tar,35,22,0,0,0,False,False,0,,,
data/artifacts/pypi/service-configurator/1.0.0/service-configurator-1.0.0.tar.gz,tar,17,5,0,0,0,False,False,0,,,
data/artifacts/pypi/service-configurator/1.0.0/service_configurator-1.0.0-py3-none-any.whl,wheel,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/sfs-settings/0.9.4/sfs_settings-0.9.4-py3-none-any.whl,wheel,10,5,0,0,0,False,False,0,,,
data/artifacts/pypi/sfs-settings/0.9.4/sfs_settings-0.9.4.tar.gz,tar,10,5,0,0,0,False,False,0,,,
data/artifacts/pypi/sctfbridge/0.1.2/sctfbridge-0.1.2.tar.gz,tar,25,10,0,0,0,False,True,2,,,
data/artifacts/pypi/shardedstore/0.3.1/shardedstore-0.3.1-py3-none-any.whl,wheel,5,1,0,0,0,False,True,1,,,
data/artifacts/pypi/sg-pkg/0.0.0/sg-pkg-0.0.0.tar.gz,tar,10,1,0,0,0,False,False,0,,,
data/artifacts/pypi/sharepoint-graphql/0.1.8/sharepoint_graphql-0.1.8-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/shardedstore/0.3.1/shardedstore-0.3.1.tar.gz,tar,9,2,0,0,0,False,True,1,,,
data/artifacts/pypi/sharepoint-graphql/0.1.8/sharepoint_graphql-0.1.8.tar.gz,tar,15,3,0,0,0,False,False,0,,,
data/artifacts/pypi/shiplog/0.2.0/shiplog-0.2.0-py3-none-any.whl,wheel,10,5,0,0,0,False,False,0,,,
data/artifacts/pypi/shopee-chinesecalendar/0.0.0/shopee-chinesecalendar-0.0.0.tar.gz,tar,10,1,0,0,0,False,False,0,,,
data/artifacts/pypi/shopee-infra-faas/0.0.0/shopee-infra-faas-0.0.0.tar.gz,tar,10,1,0,0,0,False,False,0,,,
data/artifacts/pypi/shrinky/0.0.9/shrinky-0.0.9-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/shiplog/0.2.0/shiplog-0.2.0.tar.gz,tar,20,7,0,0,0,False,False,0,,,
data/artifacts/pypi/shopyo-demo/0.0.1/shopyo_demo-0.0.1.tar.gz,tar,36,8,7,1,0,True,False,0,3425:4;3439:3,cpython-310:3;cpython-39:4,
data/artifacts/pypi/shyster/0.0.3/shyster-0.0.3-py3-none-any.whl,wheel,13,7,0,0,0,False,False,0,,,
data/artifacts/pypi/shyster/0.0.3/shyster-0.0.3.tar.gz,tar,24,8,0,0,0,False,False,0,,,
data/artifacts/pypi/sigil-lang/0.1.0/sigil_lang-0.1.0-py3-none-any.whl,wheel,103,87,0,0,0,False,True,7,,,
data/artifacts/pypi/shrinky/0.0.9/shrinky-0.0.9.tar.gz,tar,45,3,0,0,0,False,False,0,,,
data/artifacts/pypi/signavis/0.7.6/signavis-0.7.6-py3-none-any.whl,wheel,12,4,0,0,0,False,True,2,,,
data/artifacts/pypi/signavis/0.7.6/signavis-0.7.6.tar.gz,tar,24,6,0,0,0,False,True,2,,,
data/artifacts/pypi/silk2-tools-logger/1.1.2/silk2.tools.logger-1.1.2-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/silk2-tools-logger/1.1.2/silk2.tools.logger-1.1.2.tar.gz,tar,16,3,0,0,0,False,False,0,,,
data/artifacts/pypi/simeeg/0.0.3.3/simeeg-0.0.3.3-py3-none-any.whl,wheel,8,3,0,0,0,False,False,0,,,
data/artifacts/pypi/simeeg/0.0.3.3/simeeg-0.0.3.3.tar.gz,tar,17,5,0,0,0,False,False,0,,,
data/artifacts/pypi/simple-image-annotator/0.2.2/simple_image_annotator-0.2.2-py3-none-any.whl,wheel,15,10,0,0,0,False,True,4,,,
data/artifacts/pypi/simple-image-annotator/0.2.2/simple_image_annotator-0.2.2.tar.gz,tar,14,10,0,0,0,False,True,4,,,
data/artifacts/pypi/simplefastcrud/0.1.5/simplefastcrud-0.1.5-py3-none-any.whl,wheel,7,2,0,0,0,False,True,1,,,
data/artifacts/pypi/simplefastcrud/0.1.5/simplefastcrud-0.1.5.tar.gz,tar,18,4,0,0,0,False,True,1,,,
data/artifacts/pypi/simplemathglh/0.1.4/simplemathglh-0.1.4-py3-none-any.whl,wheel,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/simplemathglh/0.1.4/simplemathglh-0.1.4.tar.gz,tar,18,6,0,0,0,False,False,0,,,
data/artifacts/pypi/simvue/2.5.4/simvue-2.5.4-py3-none-any.whl,wheel,71,65,0,0,0,False,True,2,,,
data/artifacts/pypi/pythononwheels/0.925.54/pythononwheels-0.925.54.tar.gz,tar,443,77,0,0,0,False,True,3,,,
data/artifacts/pypi/sintetic-library/0.5.4/sintetic_library-0.5.4-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/sintetic-library/0.5.4/sintetic_library-0.5.4.tar.gz,tar,18,4,0,0,0,False,False,0,,,
data/artifacts/pypi/skift/0.0.23/skift-0.0.23-py2.py3-none-any.whl,wheel,12,7,0,0,0,False,False,0,,,
data/artifacts/pypi/skift/0.0.23/skift-0.0.23.tar.gz,tar,45,9,0,0,0,False,False,0,,,
data/artifacts/pypi/skutil/0.0.19/skutil-0.0.19-py3-none-any.whl,wheel,20,14,0,0,0,False,True,2,,,
data/artifacts/pypi/skutil/0.0.19/skutil-0.0.19.tar.gz,tar,34,14,0,0,0,False,True,2,,,
data/artifacts/pypi/skwhisper/0.1.0/skwhisper-0.1.0-py3-none-any.whl,wheel,16,11,0,0,0,False,False,0,,,
data/artifacts/pypi/skwhisper/0.1.0/skwhisper-0.1.0.tar.gz,tar,27,12,0,0,0,False,False,0,,,
data/artifacts/pypi/smartmetertx2mongo/1.4.0/smartmetertx2mongo-1.4.0-py3-none-any.whl,wheel,28,12,0,0,0,False,True,1,,,
data/artifacts/pypi/smartmetertx2mongo/1.4.0/smartmetertx2mongo-1.4.0.tar.gz,tar,52,13,0,0,0,False,True,1,,,
data/artifacts/pypi/smolvm-core/0.0.14/smolvm_core-0.0.14-cp310-cp310-macosx_10_12_x86_64.whl,wheel,6,1,0,0,0,False,False,0,,,
data/artifacts/pypi/smolvm-core/0.0.14/smolvm_core-0.0.14.tar.gz,tar,13,1,0,0,0,False,False,0,,,
data/artifacts/pypi/snsforemail1188/0.0.1/SnsForEmail1188-0.0.1.tar.gz,tar,11,2,0,0,0,False,False,0,,,
data/artifacts/pypi/somrup/0.1.0/somrup-0.1.0-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/somrup/0.1.0/somrup-0.1.0.tar.gz,tar,14,3,0,0,0,False,False,0,,,
data/artifacts/pypi/sonolus-py/0.15.9/sonolus_py-0.15.9-py3-none-any.whl,wheel,100,94,0,0,0,False,True,3,,,
data/artifacts/pypi/simvue/2.5.4/simvue-2.5.4.tar.gz,tar,174,116,0,0,0,False,True,4,,,
data/artifacts/pypi/spaceai/0.2.0/spaceai-0.2.0-cp310-cp310-macosx_14_0_arm64.whl,wheel,26,23,0,0,0,False,True,3,,,
data/artifacts/pypi/spaceflow/1.0.4/SpaceFlow-1.0.4-py3-none-any.whl,wheel,8,3,0,0,0,False,False,0,,,
data/artifacts/pypi/spaceflow/1.0.4/SpaceFlow-1.0.4.tar.gz,tar,18,4,0,0,0,False,False,0,,,
data/artifacts/pypi/sparseqr/1.6.0/sparseqr-1.6.0.tar.gz,tar,21,7,0,0,0,False,False,0,,,
data/artifacts/pypi/speedruns/0.0.1/speedruns-0.0.1-py3-none-any.whl,wheel,5,1,0,0,0,False,False,0,,,
data/artifacts/pypi/speedruns/0.0.1/speedruns-0.0.1.tar.gz,tar,5,1,0,0,0,False,False,0,,,
data/artifacts/pypi/sppyte/0.1.7/sppyte-0.1.7-py3-none-any.whl,wheel,9,5,0,0,0,False,False,0,,,
data/artifacts/pypi/sppyte/0.1.7/sppyte-0.1.7.tar.gz,tar,15,8,0,0,0,False,False,0,,,
data/artifacts/pypi/sqlite-vec-sqlalchemy/0.1.0/sqlite_vec_sqlalchemy-0.1.0-py3-none-any.whl,wheel,4,1,0,0,0,False,False,0,,,
data/artifacts/pypi/sqlite-vec-sqlalchemy/0.1.0/sqlite_vec_sqlalchemy-0.1.0.tar.gz,tar,8,2,0,0,0,False,True,1,,,
data/artifacts/pypi/srm/1.0.0/srm-1.0.0-py3-none-any.whl,wheel,12,7,0,0,0,False,True,2,,,
data/artifacts/pypi/srm/1.0.0/srm-1.0.0.tar.gz,tar,23,8,0,0,0,False,True,2,,,
data/artifacts/pypi/stacksense/0.1.0/stacksense-0.1.0-py3-none-any.whl,wheel,45,31,0,0,0,False,True,1,,,
data/artifacts/pypi/stacksense/0.1.0/stacksense-0.1.0.tar.gz,tar,67,31,0,0,0,False,True,1,,,
data/artifacts/pypi/starrail-py/0.0.2/starrail.py-0.0.2-py3-none-any.whl,wheel,8,3,0,0,0,False,False,0,,,
data/artifacts/pypi/starrail-py/0.0.2/starrail.py-0.0.2.tar.gz,tar,18,4,0,0,0,False,False,0,,,
data/artifacts/pypi/streamlit-mui/1.0.4/streamlit_mui-1.0.4-py3-none-any.whl,wheel,23,9,0,0,0,False,False,0,,,
data/artifacts/pypi/streamlit-mui/1.0.4/streamlit_mui-1.0.4.tar.gz,tar,39,10,0,0,0,False,False,0,,,
data/artifacts/pypi/streamp3/0.1.12/streamp3-0.1.12-cp39-cp39-macosx_12_0_x86_64.whl,wheel,8,2,0,0,0,False,False,0,,,
data/artifacts/pypi/streamp3/0.1.12/streamp3-0.1.12.tar.gz,tar,20,3,0,0,0,False,False,0,,,
data/artifacts/pypi/qhwjbfuhbqfiuhbqe/1.10000.10014/qhwjbfuhbqfiuhbqe-1.10000.10014.tar.gz,tar,13,3,0,0,0,False,False,0,,,
data/artifacts/pypi/surveyshield-py/0.4.1/surveyshield_py-0.4.1-py3-none-any.whl,wheel,55,34,0,0,0,False,False,0,,,
data/artifacts/pypi/surveyshield-py/0.4.1/surveyshield_py-0.4.1.tar.gz,tar,89,47,0,0,0,False,False,0,,,
data/artifacts/pypi/sustainable-foraging/2.0.0/sustainable_foraging-2.0.0-py3-none-any.whl,wheel,44,35,0,0,0,False,True,2,,,
data/artifacts/pypi/sustainable-foraging/2.0.0/sustainable_foraging-2.0.0.tar.gz,tar,59,35,0,0,0,False,True,2,,,
data/artifacts/pypi/svg-cartesian-plot/0.0.12/svg_cartesian_plot-0.0.12-py3-none-any.whl,wheel,19,14,0,0,0,False,True,1,,,
data/artifacts/pypi/svg-cartesian-plot/0.0.12/svg_cartesian_plot-0.0.12.tar.gz,tar,31,15,0,0,0,False,True,1,,,
data/artifacts/pypi/sycommon-python-lib/0.2.4/sycommon_python_lib-0.2.4-py3-none-any.whl,wheel,272,219,0,0,0,False,True,2,,,
data/artifacts/pypi/sycommon-python-lib/0.2.4/sycommon_python_lib-0.2.4.tar.gz,tar,342,220,0,0,0,False,True,2,,,
data/artifacts/pypi/symmaps/0.0.4/symmaps-0.0.4-py3-none-any.whl,wheel,11,6,0,0,0,False,False,0,,,
data/artifacts/pypi/symmaps/0.0.4/symmaps-0.0.4.tar.gz,tar,19,7,0,0,0,False,False,0,,,
data/artifacts/pypi/synim/1.2.0/synim-1.2.0-py3-none-any.whl,wheel,13,8,0,0,0,False,True,1,,,
data/artifacts/pypi/synim/1.2.0/synim-1.2.0.tar.gz,tar,81,27,0,0,0,False,True,1,,,
data/artifacts/pypi/szn-iptv-models/0.0.1/szn_iptv_models-0.0.1.tar.gz,tar,12,2,0,0,0,False,False,0,,,
data/artifacts/pypi/t2iapi/4.6.0/t2iapi-4.6.0-py3-none-any.whl,wheel,122,74,0,0,0,False,False,0,,,
data/artifacts/pypi/t2iapi/4.6.0/t2iapi-4.6.0.tar.gz,tar,139,75,0,0,0,False,False,0,,,
data/artifacts/pypi/tachikoma-agent/1.93.0/tachikoma_agent-1.93.0-py3-none-any.whl,wheel,175,138,0,0,0,False,True,4,,,
data/artifacts/pypi/tachikoma-agent/1.93.0/tachikoma_agent-1.93.0.tar.gz,tar,175,138,0,0,0,False,True,4,,,
data/artifacts/pypi/tachypy/0.1.9/tachypy-0.1.9-py3-none-any.whl,wheel,19,14,0,0,0,False,True,1,,,
data/artifacts/pypi/tachypy/0.1.9/tachypy-0.1.9.tar.gz,tar,54,34,0,0,0,False,True,1,,,
data/artifacts/pypi/stxflow/0.0.3/stxflow-0.0.3.tar.gz,tar,26,2,0,0,0,False,False,0,,,
data/artifacts/pypi/tadween-core/0.1.0b3/tadween_core-0.1.0b3-py3-none-any.whl,wheel,81,65,0,0,0,False,True,2,,,
data/artifacts/pypi/tailx/0.1.5/tailx-0.1.5-py3-none-any.whl,wheel,5,1,0,0,0,False,False,0,,,
data/artifacts/pypi/tailx/0.1.5/tailx-0.1.5.tar.gz,tar,4,1,0,0,0,False,False,0,,,
data/artifacts/pypi/tamim-test-pypy/0.0.1/tamim_test_pypy-0.0.1-py3-none-any.whl,wheel,5,1,0,0,0,False,False,0,,,
data/artifacts/pypi/tamim-test-pypy/0.0.1/tamim_test_pypy-0.0.1.tar.gz,tar,12,1,0,0,0,False,False,0,,,
data/artifacts/pypi/tap-trello/1.1.0/tap-trello-1.1.0.tar.gz,tar,27,6,0,0,0,False,False,0,,,
data/artifacts/pypi/taters/0.1.95/taters-0.1.95-py3-none-any.whl,wheel,55,44,0,0,0,False,True,2,,,
data/artifacts/pypi/taters/0.1.95/taters-0.1.95.tar.gz,tar,76,44,0,0,0,False,True,2,,,
data/artifacts/pypi/tcrpeg/1.0.6/tcrpeg-1.0.6.tar.gz,tar,41,13,1,1,0,True,True,3,3413:1,cpython-38:1,
data/artifacts/pypi/teach-liuliumcp-mcp-demo/0.1.0/teach_liuliumcp_mcp_demo-0.1.0-py3-none-any.whl,wheel,5,1,0,0,0,False,False,0,,,
data/artifacts/pypi/teach-liuliumcp-mcp-demo/0.1.0/teach_liuliumcp_mcp_demo-0.1.0.tar.gz,tar,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/tencentcloud-sdk-python-cloudstudio/3.1.53/tencentcloud_sdk_python_cloudstudio-3.1.53-py2.py3-none-any.whl,wheel,11,7,0,0,0,False,False,0,,,
data/artifacts/pypi/tencentcloud-sdk-python-cloudstudio/3.1.53/tencentcloud_sdk_python_cloudstudio-3.1.53.tar.gz,tar,21,8,0,0,0,False,False,0,,,
data/artifacts/pypi/tensorflow-gradcam/0.1.0/tensorflow_gradcam-0.1.0-py3-none-any.whl,wheel,4,0,0,0,0,False,False,0,,,
data/artifacts/pypi/tensorflow-gradcam/0.1.0/tensorflow_gradcam-0.1.0.tar.gz,tar,11,1,0,0,0,False,False,0,,,
data/artifacts/pypi/termux-mcp/0.1.7/termux_mcp-0.1.7-py3-none-any.whl,wheel,15,9,0,0,0,False,False,0,,,
data/artifacts/pypi/tadween-core/0.1.0b3/tadween_core-0.1.0b3.tar.gz,tar,195,155,0,0,0,False,True,2,,,
data/artifacts/pypi/tickle-cli/0.5.0/tickle_cli-0.5.0-py3-none-any.whl,wheel,15,9,0,0,0,False,True,1,,,
data/artifacts/pypi/tickle-cli/0.5.0/tickle_cli-0.5.0.tar.gz,tar,31,15,0,0,0,False,True,1,,,
data/artifacts/pypi/tigrbl-client/0.4.1/tigrbl_client-0.4.1-py3-none-any.whl,wheel,8,4,0,0,0,False,False,0,,,
data/artifacts/pypi/tigrbl-client/0.4.1/tigrbl_client-0.4.1.tar.gz,tar,8,4,0,0,0,False,False,0,,,
data/artifacts/pypi/tigrbl-identity-contracts/0.4.0.dev2/tigrbl_identity_contracts-0.4.0.dev2-py3-none-any.whl,wheel,16,13,0,0,0,False,False,0,,,
data/artifacts/pypi/tigrbl-identity-contracts/0.4.0.dev2/tigrbl_identity_contracts-0.4.0.dev2.tar.gz,tar,16,13,0,0,0,False,False,0,,,
data/artifacts/pypi/timeflux/0.17.2/timeflux-0.17.2-py3-none-any.whl,wheel,61,54,0,0,0,False,True,4,,,
data/artifacts/pypi/timeflux/0.17.2/timeflux-0.17.2.tar.gz,tar,201,85,0,0,0,False,True,5,,,
data/artifacts/pypi/sigil-lang/0.1.0/sigil_lang-0.1.0.tar.gz,tar,147,88,0,0,0,False,True,7,,,
data/artifacts/pypi/timeplus/1.4.1/timeplus-1.4.1-py3-none-any.whl,wheel,245,241,0,0,0,False,False,0,,,
data/artifacts/pypi/tintype/0.1.1/tintype-0.1.1-cp312-cp312-macosx_11_0_arm64.whl,wheel,45,31,0,0,0,False,True,2,,,
data/artifacts/pypi/timeplus/1.4.1/timeplus-1.4.1.tar.gz,tar,275,259,0,0,0,False,True,1,,,
data/artifacts/pypi/tinyecs/0.3.3/tinyecs-0.3.3-py3-none-any.whl,wheel,17,11,0,0,0,False,True,1,,,
data/artifacts/pypi/tinyecs/0.3.3/tinyecs-0.3.3.tar.gz,tar,38,13,0,0,0,False,True,1,,,
data/artifacts/pypi/titanicsurvivalmodel100424/0.1.7/TitanicSurvivalModel100424-0.1.7-py3-none-any.whl,wheel,21,12,0,0,0,False,False,0,,,
data/artifacts/pypi/tintype/0.1.1/tintype-0.1.1.tar.gz,tar,58,31,0,0,0,False,True,2,,,
data/artifacts/pypi/tmp-python-sample-yn1205/0.26.3/tmp_python_sample_yn1205-0.26.3-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/tmp-python-sample-yn1205/0.26.3/tmp_python_sample_yn1205-0.26.3.tar.gz,tar,16,3,0,0,0,False,False,0,,,
data/artifacts/pypi/tnocs/0.0.2/tnocs-0.0.2.tar.gz,tar,17,1,0,0,0,False,False,0,,,
data/artifacts/pypi/titanicsurvivalmodel100424/0.1.7/titanicsurvivalmodel100424-0.1.7.tar.gz,tar,40,15,0,0,0,False,False,0,,,
data/artifacts/pypi/token-itemize/1.0.0/token_itemize-1.0.0-py3-none-any.whl,wheel,24,17,0,0,0,False,True,1,,,
data/artifacts/pypi/toolbox-joacripp/1.0/toolbox_joacripp-1.0.tar.gz,tar,22,5,0,0,0,False,False,0,,,
data/artifacts/pypi/topsis-gunveer-101903650/0.1/Topsis-Gunveer-101903650-0.1.tar.gz,tar,13,3,0,0,0,False,False,0,,,
data/artifacts/pypi/topsis-gunveer-101903650/0.1/Topsis_Gunveer_101903650-0.1-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/topsis-ikshit-102003403/1.1.3/Topsis-Ikshit-102003403-1.1.3.tar.gz,tar,16,3,0,0,0,False,False,0,,,
data/artifacts/pypi/topsis-ikshit-102003403/1.1.3/Topsis_Ikshit_102003403-1.1.3-py3-none-any.whl,wheel,8,2,0,0,0,False,False,0,,,
data/artifacts/pypi/topsis-jaskaran-101917129/0.0.13/Topsis-Jaskaran-101917129-0.0.13.tar.gz,tar,13,2,0,0,0,False,False,0,,,
data/artifacts/pypi/topsis-jaskaran-101917129/0.0.13/Topsis_Jaskaran_101917129-0.0.13-py3-none-any.whl,wheel,5,1,0,0,0,False,False,0,,,
data/artifacts/pypi/topsis-nakshatra-101916128/1.2/Topsis_Nakshatra_101916128-1.2-py3-none-any.whl,wheel,6,1,0,0,0,False,False,0,,,
data/artifacts/pypi/topsis-vivek-102203778/0.1.0/Topsis_Vivek_102203778-0.1.0-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/topsis-vivek-102203778/0.1.0/topsis_vivek_102203778-0.1.0.tar.gz,tar,18,4,0,0,0,False,False,0,,,
data/artifacts/pypi/torchperslay/0.1.3/torchperslay-0.1.3-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/torchperslay/0.1.3/torchperslay-0.1.3.tar.gz,tar,15,2,0,0,0,False,False,0,,,
data/artifacts/pypi/tpdf/0.2.0/tpdf-0.2.0-py3-none-any.whl,wheel,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/tpdf/0.2.0/tpdf-0.2.0.tar.gz,tar,19,5,0,0,0,False,False,0,,,
data/artifacts/pypi/trackbranch/0.1.5/trackbranch-0.1.5-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/trackbranch/0.1.5/trackbranch-0.1.5.tar.gz,tar,7,3,0,0,0,False,False,0,,,
data/artifacts/pypi/tracy-nn/0.1.0/tracy_nn-0.1.0-py3-none-any.whl,wheel,6,1,0,0,0,False,False,0,,,
data/artifacts/pypi/tracy-nn/0.1.0/tracy_nn-0.1.0.tar.gz,tar,14,1,0,0,0,False,False,0,,,
data/artifacts/pypi/trademaster411/0.1.0/trademaster411-0.1.0.tar.gz,tar,167,120,0,0,0,False,True,1,,,
data/artifacts/pypi/tree-shaking/0.2.5/tree_shaking-0.2.5-py3-none-any.whl,wheel,22,11,0,0,0,False,True,1,,,
data/artifacts/pypi/trtyolo-export/2.0.0/trtyolo_export-2.0.0-py3-none-any.whl,wheel,21,15,0,0,0,False,True,1,,,
data/artifacts/pypi/trtyolo-export/2.0.0/trtyolo_export-2.0.0.tar.gz,tar,30,15,0,0,0,False,True,1,,,
data/artifacts/pypi/tsd-api-client/3.9.5/tsd_api_client-3.9.5-py3-none-any.whl,wheel,19,14,0,0,0,False,False,0,,,
data/artifacts/pypi/tsd-api-client/3.9.5/tsd_api_client-3.9.5.tar.gz,tar,18,14,0,0,0,False,False,0,,,
data/artifacts/pypi/tunnelis-core/1.6.4/tunnelis_core-1.6.4-py3-none-any.whl,wheel,16,12,0,0,0,False,False,0,,,
data/artifacts/pypi/thegent/0.1.0/thegent-0.1.0-py3-none-any.whl,wheel,1526,1499,0,0,0,False,True,42,,,
data/artifacts/pypi/tunnelis-core/1.6.4/tunnelis_core-1.6.4.tar.gz,tar,27,13,0,0,0,False,False,0,,,
data/artifacts/pypi/turbo-seti/2.3.2/turbo_seti-2.3.2-py2.py3-none-any.whl,wheel,42,25,0,0,0,False,True,2,,,
data/artifacts/pypi/tuxbake/1.0.0/tuxbake-1.0.0-py3-none-any.whl,wheel,20,9,0,0,0,False,True,1,,,
