python_tag,finding,category,reason,bytecode_status,bytecode_reason,reproduced_by,decompiler_statuses,source_statuses
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-84eba60d583a.pyc,no_source,Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-84eba60d583a.pyc,exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.10/unittest_seeds/raw/cpython_case_test_slice_SliceTest_test_dee...",,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-84eba60d583a.pyc,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-867daa1a12e5.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-867daa1a12e5/decompylepp.py"", line 8 C = dataclass(<NODE:12>) ^ SyntaxError: invalid syntax"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-874a41ac9924.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-874a41ac9924.pyc: vector::_M_range_check: __n (which is 53) >= this->size() (which is 18),decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-89fe3eb04cd8.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-89fe3eb04cd8.pyc: vector::_M_range_check: __n (which is 108) >= this->size() (which is 7),decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-8d2aa8aa9f9d.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-8d2aa8aa9f9d/decompylepp.py"", line 16 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-8f71b782659b.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-8f71b782659b/decompylepp.py"", line 12 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-8f983d858481.pyc,compile_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-8f983d858481/decompylepp.py"", line 8 P = runtime_checkable(<NODE:12>) ^ SyntaxError: invalid syntax",crash,signal_11:,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-8f983d858481/decompylepp.py"", line 8 P = runtime_checkable(<NODE:12>) ^ SyntaxError: invalid syntax"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-915da9f04592.pyc,no_source,Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-915da9f04592.pyc: Invalid bytes in ASCII string,exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.10/unittest_seeds/raw/cpython_case_test_pkgutil_ImportlibMigrati...",,decompylepp:exit_1:Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-915da9f04592.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-948487e614eb.pyc,no_source,PycBuffer::getByte(): Unexpected end of stream,crash,signal_11:,,decompylepp:exit_1:PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-95a7ca01726e.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-97e9c30c1760.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-97e9c30c1760.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-987b9fe188ce.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-987b9fe188ce/decompylepp.py"", line 18 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-9c7c6f71a688.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:data/rq4/source_candidates/cpython-310/cpython-310-9c7c6f71a688/decompylepp.py:17: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None(None, None, None) data/rq4/source_candidates/cpython-310/cpython-310-9c..."
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-9d67ad185f54.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-9d67ad185f54.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a2845363a4f7.pyc,no_source,PycBuffer::getByte(): Unexpected end of stream,crash,signal_11:,,decompylepp:exit_1:PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a3c16df57eb1.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-a3c16df57eb1/decompylepp.py"", line 27 t = threading.Thread(f123, **('target',)) SyntaxError: expected 'exce..."
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a605b6de0d32.pyc,no_source,PycBuffer::getByte(): Unexpected end of stream,crash,signal_11:,,decompylepp:exit_1:PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a627885fcbcb.pyc,no_source,PycBuffer::getByte(): Unexpected end of stream,crash,signal_11:,,decompylepp:exit_1:PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a705baf623ff.pyc,no_source,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a705baf623ff.pyc: std::bad_cast,crash,"signal_11:SystemError: ../Objects/tupleobject.c:172: bad argument to internal function The above exception was the direct cause of the following exception: Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py...",,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a705baf623ff.pyc: std::bad_cast,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a858800e657b.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-a858800e657b/decompylepp.py"", line 31 None = None ^^^^ SyntaxError: cannot assign to None"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a96dec179e0a.pyc,compile_failure,"data/rq4/source_candidates/cpython-310/cpython-310-a96dec179e0a/decompylepp.py:33: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None() Traceback (most recent call last): File ""<string>"", line 10, in <modu...",exit_1,"XXX lineno: -1, opcode: 214 Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.10/unittest_seeds/raw/cpython_case_t...",,decompylepp:ok:,"decompylepp:exit_1:data/rq4/source_candidates/cpython-310/cpython-310-a96dec179e0a/decompylepp.py:33: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None() Traceback (most recent call last): File ""<string>"", line 10, in <modu..."
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a9d2ea09ae46.pyc,no_source,Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a9d2ea09ae46.pyc: Invalid bytes in ASCII string,exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.10/unittest_seeds/raw/cpython_case_test_dis_BytecodeTests_test_i...",,decompylepp:exit_1:Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a9d2ea09ae46.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a9e7ed5b7f66.pyc,compile_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-a9e7ed5b7f66/decompylepp.py"", line 15 if None == None ^= None ^= None: ^^ SyntaxError: invalid syntax",crash,signal_11:,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-a9e7ed5b7f66/decompylepp.py"", line 15 if None == None ^= None ^= None: ^^ SyntaxError: invalid syntax"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-aad98fcf8b72.pyc,no_source,Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-aad98fcf8b72.pyc,exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.10/unittest_seeds/raw/cpython_case_test_coroutines_CoroutineTest...",,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-aad98fcf8b72.pyc,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-b3dab60bf79e.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-b3dab60bf79e/decompylepp.py"", line 12 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-b47c5e123eaf.pyc,compile_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-b47c5e123eaf/decompylepp.py"", line 6 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.10/unittesglobals/raw/cpython_case_test_xml_etree_BasicElementTe...",,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-b47c5e123eaf/decompylepp.py"", line 6 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-b4a5042ebe27.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-b4a5042ebe27.pyc: vector::_M_range_check: __n (which is 96) >= this->size() (which is 8),decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-b89e5b6e146f.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-b89e5b6e146f/decompylepp.py"", line 24 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-b9f87bc397f0.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-b9f87bc397f0/decompylepp.py"", line 27 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bbafc83b38a2.pyc,no_source,Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bbafc83b38a2.pyc,crash,signal_11:,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bbafc83b38a2.pyc,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bdf9161faae9.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bdf9161faae9.pyc,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bf714da58604.pyc,no_source,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bf714da58604.pyc: std::bad_cast,exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.10/unittest_seeds/raw/cpython_case_test_urllibnet_urlopenNetwork...",,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bf714da58604.pyc: std::bad_cast,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bfa4ec2fcc83.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bfa4ec2fcc83.pyc: std::bad_cast,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bfcd094b1431.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bfcd094b1431.pyc: vector::_M_range_check: __n (which is 62) >= this->size() (which is 3),decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-c04186603693.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-c04186603693/decompylepp.py"", line 11 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-c1d0a457f892.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-c1d0a457f892.pyc: vector::_M_range_check: __n (which is 34) >= this->size() (which is 2),decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-cc0f34a307fa.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-cc0f34a307fa/decompylepp.py"", line 14 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-cecf5d74ddcc.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-cecf5d74ddcc.pyc: vector::_M_range_check: __n (which is 97) >= this->size() (which is 11),decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-d531cfd01b69.pyc,compile_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-d531cfd01b69/decompylepp.py"", line 8 __p IndentationError: unexpected indent",exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.10/unittest_seeds/raw/cpython_case_test_coroutines_CoroutineTest...",,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-d531cfd01b69/decompylepp.py"", line 8 __p IndentationError: unexpected indent"
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-d6b4b995e7fa.pyc,no_source,Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-d6b4b995e7fa.pyc,exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.10/unittest_seeds/raw/cpython_case_test_imaplib_NewIMAPSSLTests_...",,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-d6b4b995e7fa.pyc,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-d7f149e2ae57.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:data/rq4/source_candidates/cpython-310/cpython-310-d7f149e2ae57/decompylepp.py:10: SyntaxWarning: 'dict' object is not callable; perhaps you missed a comma? { Traceback (most recent call last): File ""<string>"", line 10, in <module> File ..."
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-dd6664a8184c.pyc,no_source,Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-dd6664a8184c.pyc: Invalid bytes in ASCII string,crash,signal_11:,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-dd6664a8184c.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-def6e6de53d0.pyc,no_source,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-def6e6de53d0.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-def6e6de53d0.pyc: std::bad_cast,decompylepp:not_run:
